year,spatial_fold,strategy,budget,seed,occupied_spatial_blocks,occupied_month_blocks,months_covered,fraction_with_historical_weight,mean_historical_weight
2014,1,random,1000,15,557,952,12,0.099,17.994
2014,1,spatial_coverage,1000,15,596,1000,12,0.108,10.195
2014,1,historical_density,1000,16,311,680,12,1.0,723.973
2014,1,random,1000,16,554,949,12,0.111,8.876
2014,1,spatial_coverage,1000,16,590,1000,12,0.11,7.67
2014,1,historical_density,1000,17,316,656,12,1.0,722.355
2014,1,random,1000,17,529,938,12,0.12,11.576
2014,1,spatial_coverage,1000,17,590,1000,12,0.108,11.076
2014,1,historical_density,1000,18,316,669,12,1.0,685.555
2014,1,random,1000,18,546,949,12,0.104,6.311
2014,1,spatial_coverage,1000,18,592,1000,12,0.124,12.75
2014,1,historical_density,1000,19,306,660,12,1.0,723.439
2014,1,random,1000,19,555,948,12,0.112,5.964
2014,1,spatial_coverage,1000,19,595,1000,12,0.109,9.351
2014,1,historical_density,5000,0,507,1859,12,1.0,385.4122
2014,1,random,5000,0,784,3813,12,0.121,11.6946
2014,1,spatial_coverage,5000,0,826,5000,12,0.095,9.4208
2014,1,historical_density,5000,1,505,1889,12,1.0,380.8074
2014,1,random,5000,1,783,3815,12,0.1244,8.6298
2014,1,spatial_coverage,5000,1,826,5000,12,0.1044,10.6856
2014,1,historical_density,5000,2,506,1857,12,1.0,388.5376
2014,1,random,5000,2,796,3827,12,0.1172,7.8388
2014,1,spatial_coverage,5000,2,826,5000,12,0.1014,9.4246
2014,1,historical_density,5000,3,494,1883,12,1.0,386.3396
2014,1,random,5000,3,791,3848,12,0.1052,9.0166
2014,1,spatial_coverage,5000,3,826,5000,12,0.1076,9.766
2014,1,historical_density,5000,4,518,1902,12,1.0,382.4514
2014,1,random,5000,4,786,3797,12,0.1244,9.959
2014,1,spatial_coverage,5000,4,826,5000,12,0.1032,9.1298
2014,1,historical_density,5000,5,503,1878,12,1.0,385.551
2014,1,random,5000,5,780,3798,12,0.1094,9.0164
2014,1,spatial_coverage,5000,5,826,5000,12,0.0984,11.2116
2014,1,historical_density,5000,6,512,1920,12,1.0,382.6222
2014,1,random,5000,6,788,3862,12,0.1088,9.1212
2014,1,spatial_coverage,5000,6,826,5000,12,0.1086,9.5988
2014,1,historical_density,5000,7,504,1874,12,1.0,386.4252
2014,1,random,5000,7,787,3826,12,0.1236,12.028
2014,1,spatial_coverage,5000,7,825,5000,12,0.0974,9.872
2014,1,historical_density,5000,8,504,1889,12,1.0,385.8246
2014,1,random,5000,8,788,3799,12,0.1142,10.5664
2014,1,spatial_coverage,5000,8,826,5000,12,0.1092,8.7696
2014,1,historical_density,5000,9,511,1870,12,1.0,382.8162
2014,1,random,5000,9,782,3793,12,0.121,8.2846
2014,1,spatial_coverage,5000,9,826,5000,12,0.1036,11.2624
2014,1,historical_density,5000,10,514,1911,12,1.0,387.9306
2014,1,random,5000,10,785,3798,12,0.1184,6.6292
2014,1,spatial_coverage,5000,10,825,5000,12,0.0984,8.2172
2014,1,historical_density,5000,11,504,1903,12,1.0,381.1576
2014,1,random,5000,11,789,3812,12,0.122,7.621
2014,1,spatial_coverage,5000,11,826,5000,12,0.1064,11.9568
2014,1,historical_density,5000,12,502,1897,12,1.0,383.2848
2014,1,random,5000,12,791,3843,12,0.1136,8.1498
2014,1,spatial_coverage,5000,12,826,5000,12,0.1054,10.688
2014,1,historical_density,5000,13,509,1875,12,1.0,382.0712
2014,1,random,5000,13,793,3826,12,0.1106,11.3404
2014,1,spatial_coverage,5000,13,826,5000,12,0.1074,10.4754
2014,1,historical_density,5000,14,516,1897,12,1.0,386.5206
2014,1,random,5000,14,784,3825,12,0.1106,8.4852
2014,1,spatial_coverage,5000,14,826,5000,12,0.1014,10.1002
2014,1,historical_density,5000,15,504,1864,12,1.0,388.085
2014,1,random,5000,15,798,3853,12,0.1156,10.6222
2014,1,spatial_coverage,5000,15,826,5000,12,0.1024,8.2306
2014,1,historical_density,5000,16,517,1897,12,1.0,381.958
2014,1,random,5000,16,783,3860,12,0.1154,8.0334
2014,1,spatial_coverage,5000,16,825,5000,12,0.105,10.6892
2014,1,historical_density,5000,17,499,1880,12,1.0,382.4196
2014,1,random,5000,17,790,3834,12,0.1172,9.8732
2014,1,spatial_coverage,5000,17,826,5000,12,0.1048,8.4076
2014,1,historical_density,5000,18,509,1879,12,1.0,385.037
2014,1,random,5000,18,790,3828,12,0.1124,8.1288
2014,1,spatial_coverage,5000,18,824,5000,12,0.098,9.5826
2014,1,historical_density,5000,19,507,1875,12,1.0,381.5352
2014,1,random,5000,19,787,3866,12,0.1152,7.0686
2014,1,spatial_coverage,5000,19,826,5000,12,0.0958,10.02
2014,2,historical_density,1000,0,323,669,12,1.0,676.183
2014,2,random,1000,0,551,942,12,0.121,5.681
2014,2,spatial_coverage,1000,0,589,1000,12,0.097,11.7
2014,2,historical_density,1000,1,331,679,12,1.0,674.354
2014,2,random,1000,1,558,956,12,0.121,7.683
2014,2,spatial_coverage,1000,1,582,1000,12,0.095,18.695
2014,2,historical_density,1000,2,330,688,12,1.0,664.107
2014,2,random,1000,2,543,935,12,0.108,10.76
2014,2,spatial_coverage,1000,2,588,1000,12,0.093,6.566
2014,2,historical_density,1000,3,346,688,12,1.0,654.754
2014,2,random,1000,3,560,949,12,0.111,6.896
2014,2,spatial_coverage,1000,3,589,1000,12,0.084,4.45
2014,2,historical_density,1000,4,329,679,12,1.0,684.098
2014,2,random,1000,4,541,945,12,0.126,10.194
2014,2,spatial_coverage,1000,4,609,1000,12,0.099,7.307
2014,2,historical_density,1000,5,304,677,12,1.0,643.434
2014,2,random,1000,5,545,953,12,0.108,8.944
2014,2,spatial_coverage,1000,5,598,1000,12,0.104,11.386
2014,2,historical_density,1000,6,315,687,12,1.0,671.371
2014,2,random,1000,6,555,954,12,0.113,8.686
2014,2,spatial_coverage,1000,6,597,1000,12,0.082,4.766
2014,2,historical_density,1000,7,315,657,12,1.0,671.219
2014,2,random,1000,7,537,940,12,0.103,5.954
2014,2,spatial_coverage,1000,7,591,1000,12,0.119,5.588
2014,2,historical_density,1000,8,328,680,12,1.0,620.968
2014,2,random,1000,8,542,941,12,0.107,9.807
2014,2,spatial_coverage,1000,8,592,1000,12,0.091,9.498
2014,2,historical_density,1000,9,322,682,12,1.0,640.328
2014,2,random,1000,9,553,952,12,0.111,10.552
2014,2,spatial_coverage,1000,9,608,1000,12,0.084,5.402
2014,2,historical_density,1000,10,334,691,12,1.0,667.954
2014,2,random,1000,10,553,944,12,0.12,13.154
2014,2,spatial_coverage,1000,10,595,1000,12,0.109,6.964
2014,2,historical_density,1000,11,320,699,12,1.0,653.918
2014,2,random,1000,11,528,948,12,0.106,7.1
2014,2,spatial_coverage,1000,11,604,1000,12,0.102,9.202
2014,2,historical_density,1000,12,306,655,12,1.0,681.676
2014,2,random,1000,12,542,951,12,0.119,12.797
2014,2,spatial_coverage,1000,12,586,1000,12,0.099,5.966
2014,2,historical_density,1000,13,316,689,12,1.0,633.83
2014,2,random,1000,13,564,953,12,0.11,9.902
2014,2,spatial_coverage,1000,13,601,1000,12,0.091,9.873
2014,2,historical_density,1000,14,325,696,12,1.0,639.069
2014,2,random,1000,14,548,945,12,0.111,7.547
2014,2,spatial_coverage,1000,14,599,1000,12,0.093,4.711
2014,2,historical_density,1000,15,307,664,12,1.0,668.31
2014,2,random,1000,15,556,953,12,0.116,15.094
2014,2,spatial_coverage,1000,15,593,1000,12,0.101,10.892
2014,2,historical_density,1000,16,320,672,12,1.0,678.829
2014,2,random,1000,16,547,945,12,0.095,6.71
2014,2,spatial_coverage,1000,16,600,1000,12,0.104,8.583
2014,2,historical_density,1000,17,325,688,12,1.0,652.746
2014,2,random,1000,17,552,945,12,0.111,7.226
2014,2,spatial_coverage,1000,17,579,1000,12,0.114,20.399
2014,2,historical_density,1000,18,314,682,12,1.0,682.105
2014,2,random,1000,18,550,952,12,0.114,6.445
2014,2,spatial_coverage,1000,18,589,1000,12,0.08,11.074
2014,2,historical_density,1000,19,337,686,12,1.0,655.74
2014,2,random,1000,19,548,950,12,0.104,4.321
2014,2,spatial_coverage,1000,19,591,1000,12,0.103,8.392
2014,2,historical_density,5000,0,518,1927,12,1.0,344.192
2014,2,random,5000,0,785,3813,12,0.116,7.5204
2014,2,spatial_coverage,5000,0,824,5000,12,0.1002,7.7214
2014,2,historical_density,5000,1,523,1927,12,1.0,347.8988
2014,2,random,5000,1,780,3869,12,0.1156,7.0336
2014,2,spatial_coverage,5000,1,824,5000,12,0.0958,10.3764
2014,2,historical_density,5000,2,524,1884,12,1.0,349.2354
2014,2,random,5000,2,784,3824,12,0.1152,9.3868
2014,2,spatial_coverage,5000,2,824,5000,12,0.1008,9.3262
2014,2,historical_density,5000,3,523,1905,12,1.0,343.9836
2014,2,random,5000,3,783,3816,12,0.1138,8.1184
2014,2,spatial_coverage,5000,3,823,5000,12,0.0972,8.4212
2014,2,historical_density,5000,4,518,1925,12,1.0,343.6688
2014,2,random,5000,4,792,3811,12,0.1124,8.0814
2014,2,spatial_coverage,5000,4,824,5000,12,0.1016,5.918
2014,2,historical_density,5000,5,514,1918,12,1.0,347.1094
2014,2,random,5000,5,780,3787,12,0.1096,7.3122
2014,2,spatial_coverage,5000,5,824,5000,12,0.105,11.179
2014,2,historical_density,5000,6,515,1919,12,1.0,347.7374
2014,2,random,5000,6,791,3818,12,0.1146,9.4194
2014,2,spatial_coverage,5000,6,824,5000,12,0.0968,8.4062
2014,2,historical_density,5000,7,516,1931,12,1.0,345.8172
2014,2,random,5000,7,785,3812,12,0.1132,5.365
2014,2,spatial_coverage,5000,7,823,5000,12,0.1014,7.1548
2014,2,historical_density,5000,8,508,1883,12,1.0,348.7574
2014,2,random,5000,8,790,3795,12,0.1146,8.1462
2014,2,spatial_coverage,5000,8,824,5000,12,0.1008,7.9518
2014,2,historical_density,5000,9,519,1917,12,1.0,343.4508
2014,2,random,5000,9,778,3814,12,0.1166,9.2674
2014,2,spatial_coverage,5000,9,824,5000,12,0.0982,9.4992
2014,2,historical_density,5000,10,512,1883,12,1.0,346.7256
2014,2,random,5000,10,783,3822,12,0.1092,9.082
2014,2,spatial_coverage,5000,10,824,5000,12,0.1,7.3238
2014,2,historical_density,5000,11,511,1900,12,1.0,346.9348
2014,2,random,5000,11,777,3848,12,0.1174,7.1128
2014,2,spatial_coverage,5000,11,824,5000,12,0.1014,8.0662
2014,2,historical_density,5000,12,518,1895,12,1.0,347.2804
2014,2,random,5000,12,786,3798,12,0.1122,8.557
2014,2,spatial_coverage,5000,12,824,5000,12,0.0994,8.3794
2014,2,historical_density,5000,13,514,1911,12,1.0,342.4612
2014,2,random,5000,13,784,3814,12,0.1264,8.3536
2014,2,spatial_coverage,5000,13,824,5000,12,0.0982,9.8124
2014,2,historical_density,5000,14,519,1903,12,1.0,346.084
2014,2,random,5000,14,790,3784,12,0.1108,8.15
2014,2,spatial_coverage,5000,14,824,5000,12,0.0968,9.3226
2014,2,historical_density,5000,15,520,1892,12,1.0,347.2328
2014,2,random,5000,15,781,3862,12,0.1116,10.6314
2014,2,spatial_coverage,5000,15,824,5000,12,0.1008,8.9598
2014,2,historical_density,5000,16,520,1903,12,1.0,347.5552
2014,2,random,5000,16,780,3814,12,0.1066,7.2342
2014,2,spatial_coverage,5000,16,824,5000,12,0.1008,8.0308
2014,2,historical_density,5000,17,528,1924,12,1.0,348.6822
2014,2,random,5000,17,779,3818,12,0.1104,6.9494
2014,2,spatial_coverage,5000,17,824,5000,12,0.1104,10.2986
2014,2,historical_density,5000,18,510,1936,12,1.0,346.0112
2014,2,random,5000,18,775,3765,12,0.1188,7.5162
2014,2,spatial_coverage,5000,18,824,5000,12,0.0988,8.0604
2014,2,historical_density,5000,19,523,1939,12,1.0,347.4316
2014,2,random,5000,19,775,3759,12,0.1122,8.2484
2014,2,spatial_coverage,5000,19,824,5000,12,0.0994,8.5698
2014,3,historical_density,1000,0,317,671,12,1.0,710.327
2014,3,random,1000,0,535,946,12,0.115,6.257
2014,3,spatial_coverage,1000,0,609,1000,12,0.095,6.598
2014,3,historical_density,1000,1,305,670,12,1.0,721.936
2014,3,random,1000,1,550,958,12,0.108,8.129
2014,3,spatial_coverage,1000,1,606,1000,12,0.101,10.077
2014,3,historical_density,1000,2,304,682,12,1.0,695.16
2014,3,random,1000,2,555,953,12,0.121,7.809
2014,3,spatial_coverage,1000,2,600,1000,12,0.105,10.735
2014,3,historical_density,1000,3,289,659,12,1.0,707.546
2014,3,random,1000,3,550,935,12,0.106,12.69
2014,3,spatial_coverage,1000,3,594,1000,12,0.094,6.483
2014,3,historical_density,1000,4,299,664,12,1.0,731.665
2014,3,random,1000,4,539,945,12,0.117,8.043
2014,3,spatial_coverage,1000,4,592,1000,12,0.113,7.063
2014,3,historical_density,1000,5,297,657,12,1.0,684.127
2014,3,random,1000,5,545,942,12,0.105,14.381
2014,3,spatial_coverage,1000,5,604,1000,12,0.089,15.749
2014,3,historical_density,1000,6,292,661,12,1.0,721.329
2014,3,random,1000,6,542,935,12,0.118,12.803
2014,3,spatial_coverage,1000,6,586,1000,12,0.127,8.251
2014,3,historical_density,1000,7,293,665,12,1.0,687.064
2014,3,random,1000,7,536,936,12,0.11,7.077
2014,3,spatial_coverage,1000,7,609,1000,12,0.119,7.751
2014,3,historical_density,1000,8,314,705,12,1.0,715.537
2014,3,random,1000,8,554,940,12,0.134,7.891
2014,3,spatial_coverage,1000,8,587,1000,12,0.095,8.867
2014,3,historical_density,1000,9,307,680,12,1.0,667.73
2014,3,random,1000,9,539,946,12,0.134,11.882
2014,3,spatial_coverage,1000,9,596,1000,12,0.11,8.833
2014,3,historical_density,1000,10,295,666,12,1.0,692.338
2014,3,random,1000,10,562,949,12,0.123,8.781
2014,3,spatial_coverage,1000,10,602,1000,12,0.1,6.611
2014,3,historical_density,1000,11,291,682,12,1.0,711.417
2014,3,random,1000,11,534,943,12,0.115,6.706
2014,3,spatial_coverage,1000,11,601,1000,12,0.097,8.867
2014,3,historical_density,1000,12,297,656,12,1.0,711.395
2014,3,random,1000,12,546,942,12,0.127,9.931
2014,3,spatial_coverage,1000,12,590,1000,12,0.089,7.65
2014,3,historical_density,1000,13,309,685,12,1.0,725.949
2014,3,random,1000,13,556,929,12,0.118,7.443
2014,3,spatial_coverage,1000,13,602,1000,12,0.102,8.786
2014,3,historical_density,1000,14,297,674,12,1.0,698.959
2014,3,random,1000,14,550,945,12,0.103,8.227
2014,3,spatial_coverage,1000,14,602,1000,12,0.102,17.271
2014,3,historical_density,1000,15,303,650,12,1.0,712.827
2014,3,random,1000,15,544,946,12,0.102,5.979
2014,3,spatial_coverage,1000,15,590,1000,12,0.091,9.922
2014,3,historical_density,1000,16,300,657,12,1.0,709.273
2014,3,random,1000,16,546,933,12,0.129,14.712
2014,3,spatial_coverage,1000,16,593,1000,12,0.105,8.178
2014,3,historical_density,1000,17,312,655,12,1.0,716.577
2014,3,random,1000,17,543,943,12,0.123,12.688
2014,3,spatial_coverage,1000,17,590,1000,12,0.101,8.325
2014,3,historical_density,1000,18,309,674,12,1.0,695.259
2014,3,random,1000,18,561,950,12,0.099,4.875
2014,3,spatial_coverage,1000,18,585,1000,12,0.102,13.391
2014,3,historical_density,1000,19,294,670,12,1.0,714.953
2014,3,random,1000,19,559,948,12,0.116,7.843
2014,3,spatial_coverage,1000,19,591,1000,12,0.096,7.462
2014,3,historical_density,5000,0,497,1866,12,1.0,382.1792
2014,3,random,5000,0,789,3820,12,0.1092,6.2292
2014,3,spatial_coverage,5000,0,825,5000,12,0.1026,8.7676
2014,3,historical_density,5000,1,493,1883,12,1.0,381.6384
2014,3,random,5000,1,781,3827,12,0.1088,8.8308
2014,3,spatial_coverage,5000,1,825,5000,12,0.0966,12.0266
2014,3,historical_density,5000,2,493,1870,12,1.0,381.9096
2014,3,random,5000,2,782,3863,12,0.1152,12.753
2014,3,spatial_coverage,5000,2,824,5000,12,0.1046,11.0974
2014,3,historical_density,5000,3,490,1898,12,1.0,382.4416
2014,3,random,5000,3,783,3804,12,0.1194,8.6068
2014,3,spatial_coverage,5000,3,825,5000,12,0.104,10.8058
2014,3,historical_density,5000,4,501,1875,12,1.0,379.7256
2014,3,random,5000,4,778,3764,12,0.1114,10.5862
2014,3,spatial_coverage,5000,4,825,5000,12,0.0984,7.9944
2014,3,historical_density,5000,5,495,1858,12,1.0,382.103
2014,3,random,5000,5,791,3834,12,0.1158,8.9074
2014,3,spatial_coverage,5000,5,825,5000,12,0.0994,13.4762
2014,3,historical_density,5000,6,490,1867,12,1.0,383.4964
2014,3,random,5000,6,777,3793,12,0.1138,8.4844
2014,3,spatial_coverage,5000,6,825,5000,12,0.1078,6.9754
2014,3,historical_density,5000,7,493,1833,12,1.0,385.0672
2014,3,random,5000,7,777,3781,12,0.1118,9.9194
2014,3,spatial_coverage,5000,7,825,5000,12,0.0986,9.7666
2014,3,historical_density,5000,8,493,1853,12,1.0,385.5302
2014,3,random,5000,8,795,3790,12,0.1224,12.2606
2014,3,spatial_coverage,5000,8,825,5000,12,0.0962,10.627
2014,3,historical_density,5000,9,492,1858,12,1.0,381.4214
2014,3,random,5000,9,787,3808,12,0.1166,11.404
2014,3,spatial_coverage,5000,9,823,5000,12,0.0996,7.8364
2014,3,historical_density,5000,10,480,1868,12,1.0,379.7772
2014,3,random,5000,10,789,3849,12,0.108,8.7888
2014,3,spatial_coverage,5000,10,825,5000,12,0.0914,9.1358
2014,3,historical_density,5000,11,490,1809,12,1.0,387.2002
2014,3,random,5000,11,787,3848,12,0.1232,8.981
2014,3,spatial_coverage,5000,11,825,5000,12,0.1048,9.0308
2014,3,historical_density,5000,12,499,1874,12,1.0,383.542
2014,3,random,5000,12,785,3832,12,0.1172,8.6024
2014,3,spatial_coverage,5000,12,824,5000,12,0.103,10.5418
2014,3,historical_density,5000,13,491,1854,12,1.0,382.3826
2014,3,random,5000,13,793,3804,12,0.1082,7.6532
2014,3,spatial_coverage,5000,13,825,5000,12,0.0954,8.6504
2014,3,historical_density,5000,14,505,1842,12,1.0,382.6194
2014,3,random,5000,14,779,3800,12,0.1082,9.0132
2014,3,spatial_coverage,5000,14,825,5000,12,0.1,10.8218
2014,3,historical_density,5000,15,501,1889,12,1.0,383.3816
2014,3,random,5000,15,791,3858,12,0.114,11.0442
2014,3,spatial_coverage,5000,15,824,5000,12,0.1,9.3966
2014,3,historical_density,5000,16,505,1846,12,1.0,381.2236
2014,3,random,5000,16,780,3796,12,0.1198,11.962
2014,3,spatial_coverage,5000,16,824,5000,12,0.1048,9.7068
2014,3,historical_density,5000,17,492,1859,12,1.0,381.4954
2014,3,random,5000,17,781,3835,12,0.1186,8.9604
2014,3,spatial_coverage,5000,17,824,5000,12,0.1008,9.8516
2014,3,historical_density,5000,18,487,1843,12,1.0,384.7508
2014,3,random,5000,18,785,3827,12,0.107,8.4384
2014,3,spatial_coverage,5000,18,825,5000,12,0.1058,11.0376
2014,3,historical_density,5000,19,500,1869,12,1.0,379.432
2014,3,random,5000,19,796,3820,12,0.1094,6.8646
2014,3,spatial_coverage,5000,19,825,5000,12,0.1018,8.853
2014,4,historical_density,1000,0,320,662,12,1.0,625.287
2014,4,random,1000,0,527,937,12,0.1,4.295
2014,4,spatial_coverage,1000,0,586,1000,12,0.097,6.413
2014,4,historical_density,1000,1,313,685,12,1.0,604.931
2014,4,random,1000,1,536,952,12,0.123,9.877
2014,4,spatial_coverage,1000,1,580,1000,12,0.09,10.274
2014,4,historical_density,1000,2,319,684,12,1.0,598.73
2014,4,random,1000,2,535,943,12,0.102,4.845
2014,4,spatial_coverage,1000,2,589,1000,12,0.116,11.18
2014,4,historical_density,1000,3,309,681,12,1.0,616.588
2014,4,random,1000,3,548,945,12,0.111,7.229
2014,4,spatial_coverage,1000,3,579,1000,12,0.095,8.177
2014,4,historical_density,1000,4,330,694,12,1.0,627.645
2014,4,random,1000,4,538,951,12,0.119,8.783
2014,4,spatial_coverage,1000,4,585,1000,12,0.093,5.825
2014,4,historical_density,1000,5,317,667,12,1.0,628.977
2014,4,random,1000,5,542,958,12,0.108,9.552
2014,4,spatial_coverage,1000,5,610,1000,12,0.101,8.046
2014,4,historical_density,1000,6,303,668,12,1.0,619.577
2014,4,random,1000,6,541,940,12,0.101,4.473
2014,4,spatial_coverage,1000,6,604,1000,12,0.085,7.933
2014,4,historical_density,1000,7,318,680,12,1.0,607.431
2014,4,random,1000,7,541,940,12,0.111,8.78
2014,4,spatial_coverage,1000,7,599,1000,12,0.108,9.52
2014,4,historical_density,1000,8,320,692,12,1.0,586.54
2014,4,random,1000,8,539,929,12,0.114,6.751
2014,4,spatial_coverage,1000,8,593,1000,12,0.111,9.585
2014,4,historical_density,1000,9,305,674,12,1.0,593.798
2014,4,random,1000,9,548,950,12,0.1,4.067
2014,4,spatial_coverage,1000,9,595,1000,12,0.1,9.122
2014,4,historical_density,1000,10,299,650,12,1.0,621.322
2014,4,random,1000,10,554,952,12,0.114,8.011
2014,4,spatial_coverage,1000,10,610,1000,12,0.092,16.323
2014,4,historical_density,1000,11,308,694,12,1.0,605.859
2014,4,random,1000,11,541,951,12,0.119,8.188
2014,4,spatial_coverage,1000,11,584,1000,12,0.093,6.89
2014,4,historical_density,1000,12,311,663,12,1.0,630.208
2014,4,random,1000,12,550,937,12,0.13,8.985
2014,4,spatial_coverage,1000,12,568,1000,12,0.095,8.093
2014,4,historical_density,1000,13,305,691,12,1.0,616.92
2014,4,random,1000,13,536,943,12,0.107,6.427
2014,4,spatial_coverage,1000,13,589,1000,12,0.1,8.72
2014,4,historical_density,1000,14,336,688,12,1.0,577.316
2014,4,random,1000,14,547,946,12,0.119,8.506
2014,4,spatial_coverage,1000,14,581,1000,12,0.094,6.423
2014,4,historical_density,1000,15,322,688,12,1.0,592.602
2014,4,random,1000,15,536,941,12,0.103,7.514
2014,4,spatial_coverage,1000,15,575,1000,12,0.086,7.101
2014,4,historical_density,1000,16,320,680,12,1.0,605.239
2014,4,random,1000,16,541,948,12,0.119,6.988
2014,4,spatial_coverage,1000,16,616,1000,12,0.094,9.209
2014,4,historical_density,1000,17,317,680,12,1.0,615.904
2014,4,random,1000,17,538,935,12,0.111,7.438
2014,4,spatial_coverage,1000,17,591,1000,12,0.088,4.505
2014,4,historical_density,1000,18,318,699,12,1.0,617.11
2014,4,random,1000,18,554,946,12,0.107,7.718
2014,4,spatial_coverage,1000,18,602,1000,12,0.097,6.232
2014,4,historical_density,1000,19,303,664,12,1.0,621.033
2014,4,random,1000,19,527,936,12,0.089,7.05
2014,4,spatial_coverage,1000,19,597,1000,12,0.108,15.074
2014,4,historical_density,5000,0,507,1916,12,1.0,327.507
2014,4,random,5000,0,760,3827,12,0.1136,6.1948
2014,4,spatial_coverage,5000,0,815,5000,12,0.0934,7.736
2014,4,historical_density,5000,1,503,1908,12,1.0,326.326
2014,4,random,5000,1,768,3797,12,0.1106,9.96
2014,4,spatial_coverage,5000,1,815,5000,12,0.0964,8.6254
2014,4,historical_density,5000,2,491,1883,12,1.0,324.5078
2014,4,random,5000,2,766,3788,12,0.1144,7.836
2014,4,spatial_coverage,5000,2,815,5000,12,0.0978,8.191
2014,4,historical_density,5000,3,499,1876,12,1.0,325.4588
2014,4,random,5000,3,766,3810,12,0.1116,7.5248
2014,4,spatial_coverage,5000,3,815,5000,12,0.1012,8.3194
2014,4,historical_density,5000,4,498,1924,12,1.0,322.604
2014,4,random,5000,4,776,3785,12,0.1142,7.0352
2014,4,spatial_coverage,5000,4,815,5000,12,0.096,7.725
2014,4,historical_density,5000,5,506,1890,12,1.0,326.7452
2014,4,random,5000,5,772,3787,12,0.1106,7.8454
2014,4,spatial_coverage,5000,5,815,5000,12,0.0962,8.9382
2014,4,historical_density,5000,6,503,1882,12,1.0,322.835
2014,4,random,5000,6,770,3784,12,0.1126,7.5932
2014,4,spatial_coverage,5000,6,815,5000,12,0.0986,7.4682
2014,4,historical_density,5000,7,501,1877,12,1.0,326.015
2014,4,random,5000,7,775,3799,12,0.1212,7.9618
2014,4,spatial_coverage,5000,7,815,5000,12,0.101,10.5778
2014,4,historical_density,5000,8,504,1892,12,1.0,324.5568
2014,4,random,5000,8,773,3798,12,0.112,6.272
2014,4,spatial_coverage,5000,8,815,5000,12,0.1046,9.1396
2014,4,historical_density,5000,9,512,1884,12,1.0,325.0726
2014,4,random,5000,9,763,3784,12,0.1068,5.9202
2014,4,spatial_coverage,5000,9,815,5000,12,0.0968,7.7708
2014,4,historical_density,5000,10,501,1888,12,1.0,324.5492
2014,4,random,5000,10,771,3795,12,0.1046,6.6706
2014,4,spatial_coverage,5000,10,815,5000,12,0.0926,10.7682
2014,4,historical_density,5000,11,492,1861,12,1.0,323.7948
2014,4,random,5000,11,769,3835,12,0.1164,9.7722
2014,4,spatial_coverage,5000,11,815,5000,12,0.096,8.9066
2014,4,historical_density,5000,12,500,1913,12,1.0,324.6972
2014,4,random,5000,12,773,3797,12,0.1184,7.6914
2014,4,spatial_coverage,5000,12,815,5000,12,0.0988,7.3352
2014,4,historical_density,5000,13,504,1933,12,1.0,323.927
2014,4,random,5000,13,775,3810,12,0.1104,7.0766
2014,4,spatial_coverage,5000,13,815,5000,12,0.1004,9.0256
2014,4,historical_density,5000,14,494,1907,12,1.0,325.0364
2014,4,random,5000,14,772,3806,12,0.111,8.573
2014,4,spatial_coverage,5000,14,815,5000,12,0.0952,8.259
2014,4,historical_density,5000,15,503,1895,12,1.0,322.7474
2014,4,random,5000,15,772,3807,12,0.1072,6.704
2014,4,spatial_coverage,5000,15,815,5000,12,0.0944,8.3734
2014,4,historical_density,5000,16,505,1910,12,1.0,323.9596
2014,4,random,5000,16,764,3847,12,0.1212,8.4444
2014,4,spatial_coverage,5000,16,815,5000,12,0.1022,10.608
2014,4,historical_density,5000,17,501,1883,12,1.0,323.7772
2014,4,random,5000,17,769,3786,12,0.1178,7.1192
2014,4,spatial_coverage,5000,17,815,5000,12,0.1012,7.5936
2014,4,historical_density,5000,18,502,1878,12,1.0,322.7546
2014,4,random,5000,18,764,3779,12,0.1152,7.4336
2014,4,spatial_coverage,5000,18,815,5000,12,0.0994,8.2908
2014,4,historical_density,5000,19,510,1912,12,1.0,323.1088
2014,4,random,5000,19,769,3829,12,0.1074,7.2414
2014,4,spatial_coverage,5000,19,815,5000,12,0.0958,9.4178
