year,evaluation_domain,budget,seed,comparison,metric,difference_equal_weight,difference_area_weighted,difference
2010,spco2_le_threshold,500,7,spatial_coverage_minus_random,p99_absolute_error,-1.2555278179238345,0.0337323629945984,1.289260180918433
2010,spco2_le_threshold,500,7,historical_density_minus_random,rmse,9.817153072919538,10.435384060222162,0.6182309873026242
2010,spco2_le_threshold,500,7,historical_density_minus_random,mae,5.77471117034969,6.031895545993962,0.25718437564427177
2010,spco2_le_threshold,500,7,historical_density_minus_random,median_absolute_error,3.189646714528408,3.255070485863257,0.06542377133484889
2010,spco2_le_threshold,500,7,historical_density_minus_random,p95_absolute_error,23.40790046152384,25.192079569282495,1.7841791077586535
2010,spco2_le_threshold,500,7,historical_density_minus_random,p99_absolute_error,41.197361492425856,46.08252002566127,4.885158533235412
2010,spco2_le_threshold,500,8,spatial_coverage_minus_random,rmse,22.68352594161511,22.196790197434144,-0.4867357441809652
2010,spco2_le_threshold,500,8,spatial_coverage_minus_random,mae,8.551308453396821,8.24919175359673,-0.3021166998000915
2010,spco2_le_threshold,500,8,spatial_coverage_minus_random,median_absolute_error,2.973062745577977,2.97399742288394,0.0009346773059633051
2010,spco2_le_threshold,500,8,spatial_coverage_minus_random,p95_absolute_error,34.45867462060161,33.807745998524524,-0.6509286220770889
2010,spco2_le_threshold,500,8,spatial_coverage_minus_random,p99_absolute_error,95.5152353531843,92.74143877495445,-2.773796578229849
2010,spco2_le_threshold,500,8,historical_density_minus_random,rmse,5.101298977791419,4.8467638017323615,-0.25453517605905773
2010,spco2_le_threshold,500,8,historical_density_minus_random,mae,3.1295357254116354,3.0172316718119774,-0.112304053599658
2010,spco2_le_threshold,500,8,historical_density_minus_random,median_absolute_error,2.2364080947430125,2.337502978337568,0.10109488359455554
2010,spco2_le_threshold,500,8,historical_density_minus_random,p95_absolute_error,8.688580972401269,7.906001210500875,-0.7825797619003936
2010,spco2_le_threshold,500,8,historical_density_minus_random,p99_absolute_error,7.614866187178222,5.112347980833661,-2.5025182063445612
2010,spco2_le_threshold,500,9,spatial_coverage_minus_random,rmse,-0.3457917707434248,-0.3802051254747773,-0.034413354731352486
2010,spco2_le_threshold,500,9,spatial_coverage_minus_random,mae,0.2464130992264692,0.2606115067635741,0.014198407537104885
2010,spco2_le_threshold,500,9,spatial_coverage_minus_random,median_absolute_error,0.2250527688152033,0.1427335845642119,-0.08231918425099141
2010,spco2_le_threshold,500,9,spatial_coverage_minus_random,p95_absolute_error,2.145295947659946,2.165131184880579,0.019835237220632962
2010,spco2_le_threshold,500,9,spatial_coverage_minus_random,p99_absolute_error,-2.9474530092343514,-3.39639475706926,-0.4489417478349087
2010,spco2_le_threshold,500,9,historical_density_minus_random,rmse,7.4989307761406145,7.247879004976351,-0.25105177116426347
2010,spco2_le_threshold,500,9,historical_density_minus_random,mae,4.88145370384979,4.659162001135595,-0.22229170271419463
2010,spco2_le_threshold,500,9,historical_density_minus_random,median_absolute_error,3.3390206033314485,3.0743972752859463,-0.26462332804550215
2010,spco2_le_threshold,500,9,historical_density_minus_random,p95_absolute_error,14.27924955631778,12.968226025064697,-1.311023531253083
2010,spco2_le_threshold,500,9,historical_density_minus_random,p99_absolute_error,34.505507565513255,35.750811527677186,1.2453039621639306
2010,spco2_le_threshold,500,10,spatial_coverage_minus_random,rmse,-3.23407019224085,-3.077391022269751,0.15667916997109899
2010,spco2_le_threshold,500,10,spatial_coverage_minus_random,mae,-0.3371840213843065,-0.1342571903540275,0.20292683103027898
2010,spco2_le_threshold,500,10,spatial_coverage_minus_random,median_absolute_error,1.3568270775836029,1.4659493973207418,0.10912231973713893
2010,spco2_le_threshold,500,10,spatial_coverage_minus_random,p95_absolute_error,-9.603845715069014,-9.15557916492034,0.44826655014867356
2010,spco2_le_threshold,500,10,spatial_coverage_minus_random,p99_absolute_error,-39.46031241289846,-40.05311021782104,-0.5927978049225828
2010,spco2_le_threshold,500,10,historical_density_minus_random,rmse,-0.289026445127412,-0.8803600558899589,-0.5913336107625469
2010,spco2_le_threshold,500,10,historical_density_minus_random,mae,1.5617879138322444,1.0865924593269476,-0.47519545450529677
2010,spco2_le_threshold,500,10,historical_density_minus_random,median_absolute_error,2.514755543356386,2.1952949623325253,-0.3194605810238609
2010,spco2_le_threshold,500,10,historical_density_minus_random,p95_absolute_error,-0.6183999042088999,-2.741581090340759,-2.123181186131859
2010,spco2_le_threshold,500,10,historical_density_minus_random,p99_absolute_error,-33.09791984268237,-35.898396448363826,-2.800476605681453
2010,spco2_le_threshold,500,11,spatial_coverage_minus_random,rmse,-1.8957051380648515,-1.912043650536102,-0.01633851247125051
2010,spco2_le_threshold,500,11,spatial_coverage_minus_random,mae,-0.7943457486707324,-0.8094342806270127,-0.015088531956280349
2010,spco2_le_threshold,500,11,spatial_coverage_minus_random,median_absolute_error,-0.2558288774101243,-0.2621950419575114,-0.006366164547387143
2010,spco2_le_threshold,500,11,spatial_coverage_minus_random,p95_absolute_error,-2.429269233337692,-2.3338985175213054,0.09537071581638656
2010,spco2_le_threshold,500,11,spatial_coverage_minus_random,p99_absolute_error,-12.214738981349612,-11.24861985312998,0.9661191282196313
2010,spco2_le_threshold,500,11,historical_density_minus_random,rmse,7.873480982463924,8.356954034697306,0.4834730522333821
2010,spco2_le_threshold,500,11,historical_density_minus_random,mae,4.002261599441638,4.092857964733284,0.0905963652916455
2010,spco2_le_threshold,500,11,historical_density_minus_random,median_absolute_error,1.614938901493474,1.3795027859627569,-0.2354361155307172
2010,spco2_le_threshold,500,11,historical_density_minus_random,p95_absolute_error,24.0633920556092,25.598442885441813,1.5350508298326133
2010,spco2_le_threshold,500,11,historical_density_minus_random,p99_absolute_error,30.385794284363413,35.24295140504127,4.857157120677854
2010,spco2_le_threshold,500,12,spatial_coverage_minus_random,rmse,-0.8860334061366899,-1.0007079486323818,-0.11467454249569187
2010,spco2_le_threshold,500,12,spatial_coverage_minus_random,mae,0.9790195457700896,0.8972660980964271,-0.08175344767366255
2010,spco2_le_threshold,500,12,spatial_coverage_minus_random,median_absolute_error,1.554590726756544,1.58300410508366,0.0284133783271161
2010,spco2_le_threshold,500,12,spatial_coverage_minus_random,p95_absolute_error,1.659202789197792,0.8031819879357727,-0.8560208012620194
2010,spco2_le_threshold,500,12,spatial_coverage_minus_random,p99_absolute_error,-2.9403163520456133,-5.102251541466629,-2.1619351894210155
2010,spco2_le_threshold,500,12,historical_density_minus_random,rmse,5.9508795275609145,6.098789914991279,0.14791038743036466
2010,spco2_le_threshold,500,12,historical_density_minus_random,mae,4.439127070827574,4.433230752535589,-0.00589631829198467
2010,spco2_le_threshold,500,12,historical_density_minus_random,median_absolute_error,3.460247389089318,3.58381606049943,0.12356867141011207
2010,spco2_le_threshold,500,12,historical_density_minus_random,p95_absolute_error,13.033100339738835,12.765682690770632,-0.26741764896820364
2010,spco2_le_threshold,500,12,historical_density_minus_random,p99_absolute_error,13.520509360184237,12.059299326943377,-1.4612100332408602
2010,spco2_le_threshold,500,13,spatial_coverage_minus_random,rmse,3.279296140281016,3.256124553542296,-0.02317158673872033
2010,spco2_le_threshold,500,13,spatial_coverage_minus_random,mae,1.95870831636222,1.993503290797268,0.034794974435047976
2010,spco2_le_threshold,500,13,spatial_coverage_minus_random,median_absolute_error,1.3385190875701485,1.3964533759158255,0.05793428834567704
2010,spco2_le_threshold,500,13,spatial_coverage_minus_random,p95_absolute_error,4.879307117006675,4.9149058539823045,0.03559873697562921
2010,spco2_le_threshold,500,13,spatial_coverage_minus_random,p99_absolute_error,24.776447142271977,22.603360610494818,-2.173086531777159
2010,spco2_le_threshold,500,13,historical_density_minus_random,rmse,8.818705619405915,8.814653256718046,-0.0040523626878687935
2010,spco2_le_threshold,500,13,historical_density_minus_random,mae,5.279217150541044,5.245986740144286,-0.033230410396758
2010,spco2_le_threshold,500,13,historical_density_minus_random,median_absolute_error,3.0325689009530947,2.891035427143663,-0.1415334738094316
2010,spco2_le_threshold,500,13,historical_density_minus_random,p95_absolute_error,23.58330506642858,22.88341059708389,-0.699894469344688
2010,spco2_le_threshold,500,13,historical_density_minus_random,p99_absolute_error,31.45754906241605,32.01964375508207,0.5620946926660224
2010,spco2_le_threshold,500,14,spatial_coverage_minus_random,rmse,0.7792752479864866,0.966623159808602,0.1873479118221154
2010,spco2_le_threshold,500,14,spatial_coverage_minus_random,mae,0.8579616435278083,0.8817878669930401,0.023826223465231777
2010,spco2_le_threshold,500,14,spatial_coverage_minus_random,median_absolute_error,0.643500048020087,0.5581773315984151,-0.08532271642167188
2010,spco2_le_threshold,500,14,spatial_coverage_minus_random,p95_absolute_error,2.296219897594796,2.721474152351732,0.4252542547569358
2010,spco2_le_threshold,500,14,spatial_coverage_minus_random,p99_absolute_error,4.652260877357762,6.165603434121181,1.5133425567634191
2010,spco2_le_threshold,500,14,historical_density_minus_random,rmse,7.603992743180552,8.172761758471882,0.5687690152913305
2010,spco2_le_threshold,500,14,historical_density_minus_random,mae,4.991440472081411,5.224618305696254,0.23317783361484246
2010,spco2_le_threshold,500,14,historical_density_minus_random,median_absolute_error,3.498408643096184,3.5100802670749545,0.01167162397877064
2010,spco2_le_threshold,500,14,historical_density_minus_random,p95_absolute_error,16.661689091374342,18.47965183271421,1.8179627413398691
2010,spco2_le_threshold,500,14,historical_density_minus_random,p99_absolute_error,24.677923550096168,28.539006313009367,3.861082762913199
2010,spco2_le_threshold,500,15,spatial_coverage_minus_random,rmse,-5.7850618060099,-5.756057237319403,0.029004568690496946
2010,spco2_le_threshold,500,15,spatial_coverage_minus_random,mae,-1.7482585736005412,-1.820016111507492,-0.07175753790695083
2010,spco2_le_threshold,500,15,spatial_coverage_minus_random,median_absolute_error,0.4070930149716787,0.3391659639271438,-0.06792705104453489
2010,spco2_le_threshold,500,15,spatial_coverage_minus_random,p95_absolute_error,-9.652889866569382,-9.424511328537449,0.22837853803193298
2010,spco2_le_threshold,500,15,spatial_coverage_minus_random,p99_absolute_error,-44.24579320986247,-44.75127110574482,-0.5054778958823505
2010,spco2_le_threshold,500,15,historical_density_minus_random,rmse,7.605105620968363,7.70514044331922,0.1000348223508567
2010,spco2_le_threshold,500,15,historical_density_minus_random,mae,4.442636183424085,4.595517233479065,0.15288105005497954
2010,spco2_le_threshold,500,15,historical_density_minus_random,median_absolute_error,2.513134321614473,2.830878529810548,0.3177442081960753
2010,spco2_le_threshold,500,15,historical_density_minus_random,p95_absolute_error,21.06015732752701,21.25653591954708,0.19637859202007135
2010,spco2_le_threshold,500,15,historical_density_minus_random,p99_absolute_error,21.01490792443641,22.694905838512057,1.6799979140756456
2010,spco2_le_threshold,500,16,spatial_coverage_minus_random,rmse,1.9742682242926684,1.8633233066821224,-0.11094491761054592
2010,spco2_le_threshold,500,16,spatial_coverage_minus_random,mae,1.986053084956508,1.845154497303163,-0.14089858765334484
2010,spco2_le_threshold,500,16,spatial_coverage_minus_random,median_absolute_error,1.779745941514534,1.5351832994038546,-0.24456264211067946
2010,spco2_le_threshold,500,16,spatial_coverage_minus_random,p95_absolute_error,5.478572155314254,5.125598446316815,-0.35297370899743896
2010,spco2_le_threshold,500,16,spatial_coverage_minus_random,p99_absolute_error,10.767002062975749,10.601515341556135,-0.1654867214196134
2010,spco2_le_threshold,500,16,historical_density_minus_random,rmse,6.60493724068435,6.10660714708682,-0.4983300935975299
2010,spco2_le_threshold,500,16,historical_density_minus_random,mae,4.184890972951832,3.75558855616622,-0.4293024167856121
2010,spco2_le_threshold,500,16,historical_density_minus_random,median_absolute_error,2.68597565497106,2.304704217774656,-0.3812714371964039
2010,spco2_le_threshold,500,16,historical_density_minus_random,p95_absolute_error,13.59560174616638,12.529296951780566,-1.0663047943858146
2010,spco2_le_threshold,500,16,historical_density_minus_random,p99_absolute_error,10.739800410552206,8.83767460023114,-1.902125810321067
2010,spco2_le_threshold,500,17,spatial_coverage_minus_random,rmse,-0.1023023777213403,-0.1466886504261246,-0.044386272704784305
2010,spco2_le_threshold,500,17,spatial_coverage_minus_random,mae,0.5186503594310423,0.4885703531985221,-0.030080006232520218
2010,spco2_le_threshold,500,17,spatial_coverage_minus_random,median_absolute_error,0.3529447905261236,0.389557277594406,0.03661248706828241
2010,spco2_le_threshold,500,17,spatial_coverage_minus_random,p95_absolute_error,2.4073033926486573,2.5336308324192203,0.12632743977056293
2010,spco2_le_threshold,500,17,spatial_coverage_minus_random,p99_absolute_error,-5.071817420670413,-5.059159416242764,0.012658004427649416
2010,spco2_le_threshold,500,17,historical_density_minus_random,rmse,8.864688212990927,7.804163196130897,-1.06052501686003
2010,spco2_le_threshold,500,17,historical_density_minus_random,mae,4.534023521577648,3.999230108383976,-0.5347934131936722
2010,spco2_le_threshold,500,17,historical_density_minus_random,median_absolute_error,2.3171992955752216,2.265168592491932,-0.05203070308328961
2010,spco2_le_threshold,500,17,historical_density_minus_random,p95_absolute_error,19.80235109574761,15.345090002146236,-4.457261093601375
2010,spco2_le_threshold,500,17,historical_density_minus_random,p99_absolute_error,24.90127764934759,21.35274775987257,-3.54852988947502
2010,spco2_le_threshold,500,18,spatial_coverage_minus_random,rmse,-0.875356009772073,-0.6924838542701082,0.18287215550196478
2010,spco2_le_threshold,500,18,spatial_coverage_minus_random,mae,-0.3605344024969383,-0.2040906589999132,0.1564437434970251
2010,spco2_le_threshold,500,18,spatial_coverage_minus_random,median_absolute_error,-0.073462024535047,0.1096291514011795,0.18309117593622648
2010,spco2_le_threshold,500,18,spatial_coverage_minus_random,p95_absolute_error,-1.3244857391717062,-0.8154086261289137,0.5090771130427925
2010,spco2_le_threshold,500,18,spatial_coverage_minus_random,p99_absolute_error,-3.1638654672993454,-2.711170788624344,0.45269467867500124
2010,spco2_le_threshold,500,18,historical_density_minus_random,rmse,5.515112207080147,5.680322732504084,0.16521052542393733
2010,spco2_le_threshold,500,18,historical_density_minus_random,mae,4.309871841207482,4.34759644407211,0.03772460286462831
2010,spco2_le_threshold,500,18,historical_density_minus_random,median_absolute_error,4.014643287115291,3.811788928029557,-0.2028543590857339
2010,spco2_le_threshold,500,18,historical_density_minus_random,p95_absolute_error,6.670277812086511,6.859423194203771,0.1891453821172595
2010,spco2_le_threshold,500,18,historical_density_minus_random,p99_absolute_error,6.692592808749438,7.153413062885932,0.4608202541364932
2010,spco2_le_threshold,500,19,spatial_coverage_minus_random,rmse,5.640535214454975,5.594015288376951,-0.04651992607802402
2010,spco2_le_threshold,500,19,spatial_coverage_minus_random,mae,2.4460763483509,2.5379877708253566,0.09191142247445683
2010,spco2_le_threshold,500,19,spatial_coverage_minus_random,median_absolute_error,1.182779901824745,1.3469847629301626,0.16420486110541765
2010,spco2_le_threshold,500,19,spatial_coverage_minus_random,p95_absolute_error,6.385504885092644,6.427548894408716,0.042044009316072106
2010,spco2_le_threshold,500,19,spatial_coverage_minus_random,p99_absolute_error,40.369802144746,40.56273641438081,0.19293426963481153
2010,spco2_le_threshold,500,19,historical_density_minus_random,rmse,14.493664081907877,14.156284559448537,-0.3373795224593401
2010,spco2_le_threshold,500,19,historical_density_minus_random,mae,6.331042349405497,6.116464129156565,-0.21457822024893147
2010,spco2_le_threshold,500,19,historical_density_minus_random,median_absolute_error,1.926041040226096,1.724311894285904,-0.20172914594019198
2010,spco2_le_threshold,500,19,historical_density_minus_random,p95_absolute_error,43.52031591328085,41.22467234137267,-2.2956435719081796
2010,spco2_le_threshold,500,19,historical_density_minus_random,p99_absolute_error,75.89515737314618,75.93822927933518,0.04307190618899881
2010,spco2_le_threshold,1000,0,spatial_coverage_minus_random,rmse,1.0951354885646405,0.9853060958790216,-0.10982939268561887
2010,spco2_le_threshold,1000,0,spatial_coverage_minus_random,mae,1.1080629811207778,1.0220801673839048,-0.085982813736873
2010,spco2_le_threshold,1000,0,spatial_coverage_minus_random,median_absolute_error,0.8257238607956765,0.7331428026441813,-0.0925810581514952
2010,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p95_absolute_error,3.562354828428596,3.210458376006983,-0.35189645242161305
2010,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p99_absolute_error,2.166925854157157,2.306695850515638,0.13976999635848086
2010,spco2_le_threshold,1000,0,historical_density_minus_random,rmse,11.91940701207302,11.124471776653936,-0.794935235419084
2010,spco2_le_threshold,1000,0,historical_density_minus_random,mae,6.553576151196063,6.124601769741295,-0.4289743814547684
2010,spco2_le_threshold,1000,0,historical_density_minus_random,median_absolute_error,3.3645141046651474,3.178676358202836,-0.18583774646231133
2010,spco2_le_threshold,1000,0,historical_density_minus_random,p95_absolute_error,29.14965506051348,27.02255896073845,-2.127096099775031
2010,spco2_le_threshold,1000,0,historical_density_minus_random,p99_absolute_error,37.53476337111891,33.686377045584635,-3.8483863255342783
2010,spco2_le_threshold,1000,1,spatial_coverage_minus_random,rmse,2.169835641773105,2.214864021843095,0.04502838006998999
2010,spco2_le_threshold,1000,1,spatial_coverage_minus_random,mae,1.813571856665812,1.872108008082563,0.05853615141675084
2010,spco2_le_threshold,1000,1,spatial_coverage_minus_random,median_absolute_error,1.1638891960574256,1.2116559115977452,0.04776671554031964
2010,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p95_absolute_error,6.337906882179283,6.4788422185667685,0.14093533638748568
2010,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p99_absolute_error,7.208670382077557,7.587122238584172,0.37845185650661506
2010,spco2_le_threshold,1000,1,historical_density_minus_random,rmse,8.097602401872614,8.341139989923924,0.24353758805131065
2010,spco2_le_threshold,1000,1,historical_density_minus_random,mae,5.373073773815149,5.406230642303566,0.033156868488417146
2010,spco2_le_threshold,1000,1,historical_density_minus_random,median_absolute_error,3.523943001161172,3.499542955511401,-0.02440004564977105
2010,spco2_le_threshold,1000,1,historical_density_minus_random,p95_absolute_error,16.410533716756987,17.247976207915798,0.8374424911588108
2010,spco2_le_threshold,1000,1,historical_density_minus_random,p99_absolute_error,10.76888544800191,14.640698927898429,3.8718134798965185
2010,spco2_le_threshold,1000,2,spatial_coverage_minus_random,rmse,-0.7782737725457594,-0.7430046590891983,0.03526911345656103
2010,spco2_le_threshold,1000,2,spatial_coverage_minus_random,mae,0.842530564152927,0.7943841237046083,-0.04814644044831873
2010,spco2_le_threshold,1000,2,spatial_coverage_minus_random,median_absolute_error,1.167703966109059,1.073643008777026,-0.09406095733203301
2010,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p95_absolute_error,1.5663907165819635,2.0481926569066786,0.48180194032471513
2010,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p99_absolute_error,-1.2217769899210822,-0.0224402003521646,1.1993367895689175
2010,spco2_le_threshold,1000,2,historical_density_minus_random,rmse,7.1161825260161,7.8174270642848,0.7012445382686998
2010,spco2_le_threshold,1000,2,historical_density_minus_random,mae,4.170138809590274,4.501824978046431,0.33168616845615695
2010,spco2_le_threshold,1000,2,historical_density_minus_random,median_absolute_error,2.7885602948749693,2.8648813104227884,0.07632101554781912
2010,spco2_le_threshold,1000,2,historical_density_minus_random,p95_absolute_error,13.297673795359458,15.336495766878071,2.0388219715186136
2010,spco2_le_threshold,1000,2,historical_density_minus_random,p99_absolute_error,38.15211007276777,41.39623194772308,3.2441218749553116
2010,spco2_le_threshold,1000,3,spatial_coverage_minus_random,rmse,-3.3340875069957256,-3.441067496411048,-0.1069799894153225
2010,spco2_le_threshold,1000,3,spatial_coverage_minus_random,mae,-0.5965171402450036,-0.7556491773704188,-0.15913203712541524
2010,spco2_le_threshold,1000,3,spatial_coverage_minus_random,median_absolute_error,0.3882292761868484,0.1633569138671191,-0.2248723623197293
2010,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p95_absolute_error,-1.485017770651126,-1.7313549558891168,-0.24633718523799075
2010,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p99_absolute_error,-30.1424401737587,-26.51825637057649,3.624183803182209
2010,spco2_le_threshold,1000,3,historical_density_minus_random,rmse,6.8340652445743615,6.615222568126086,-0.2188426764482756
2010,spco2_le_threshold,1000,3,historical_density_minus_random,mae,4.736005206443737,4.637654945465544,-0.09835026097819366
2010,spco2_le_threshold,1000,3,historical_density_minus_random,median_absolute_error,2.6878890530452964,2.571283664777752,-0.11660538826754419
2010,spco2_le_threshold,1000,3,historical_density_minus_random,p95_absolute_error,25.66810990406753,25.33991082169092,-0.3281990823766101
2010,spco2_le_threshold,1000,3,historical_density_minus_random,p99_absolute_error,5.363349601671715,5.274361502172297,-0.08898809949941722
2010,spco2_le_threshold,1000,4,spatial_coverage_minus_random,rmse,13.416673815249794,13.593511028033038,0.17683721278324427
2010,spco2_le_threshold,1000,4,spatial_coverage_minus_random,mae,4.6086206305145225,4.591574350076497,-0.017046280438025363
2010,spco2_le_threshold,1000,4,spatial_coverage_minus_random,median_absolute_error,1.2530586774928452,1.2805424766941087,0.027483799201263537
2010,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p95_absolute_error,15.33689460141528,14.908176916726688,-0.42871768468859095
2010,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p99_absolute_error,66.78009008141922,68.76198890236046,1.9818988209412396
2010,spco2_le_threshold,1000,4,historical_density_minus_random,rmse,10.604885605497302,10.543386724031496,-0.06149888146580551
2010,spco2_le_threshold,1000,4,historical_density_minus_random,mae,4.468749284170627,4.600199206090968,0.13144992192034088
2010,spco2_le_threshold,1000,4,historical_density_minus_random,median_absolute_error,1.7851077337259085,2.055064162164115,0.26995642843820633
2010,spco2_le_threshold,1000,4,historical_density_minus_random,p95_absolute_error,18.98667011021433,17.743570341996275,-1.2430997682180553
2010,spco2_le_threshold,1000,4,historical_density_minus_random,p99_absolute_error,58.57415744706813,57.41640806909828,-1.15774937796985
2010,spco2_le_threshold,1000,5,spatial_coverage_minus_random,rmse,-0.6596389546942163,-1.0369294061051022,-0.3772904514108859
2010,spco2_le_threshold,1000,5,spatial_coverage_minus_random,mae,-0.0430808848149872,-0.3390954655671052,-0.29601458075211795
2010,spco2_le_threshold,1000,5,spatial_coverage_minus_random,median_absolute_error,0.061304217834504,-0.0852735505386022,-0.1465777683731062
2010,spco2_le_threshold,1000,5,spatial_coverage_minus_random,p95_absolute_error,0.9851770652169308,0.0474112648143147,-0.9377658004026161
2010,spco2_le_threshold,1000,5,spatial_coverage_minus_random,p99_absolute_error,-1.973574992217649,-3.0174909389433964,-1.0439159467257473
2010,spco2_le_threshold,1000,5,historical_density_minus_random,rmse,11.619670415532685,11.51323729985386,-0.10643311567882563
2010,spco2_le_threshold,1000,5,historical_density_minus_random,mae,5.935953885303976,5.718103351465848,-0.2178505338381287
2010,spco2_le_threshold,1000,5,historical_density_minus_random,median_absolute_error,2.510982712780901,2.3611020588955967,-0.14988065388530414
2010,spco2_le_threshold,1000,5,historical_density_minus_random,p95_absolute_error,28.925142741115,27.69937124466847,-1.22577149644653
2010,spco2_le_threshold,1000,5,historical_density_minus_random,p99_absolute_error,48.65231747510583,50.06802051769995,1.4157030425941173
2010,spco2_le_threshold,1000,6,spatial_coverage_minus_random,rmse,-1.0712036448759008,-1.076554132491541,-0.005350487615640276
2010,spco2_le_threshold,1000,6,spatial_coverage_minus_random,mae,0.1291553170642689,0.024651857738041,-0.10450345932622788
2010,spco2_le_threshold,1000,6,spatial_coverage_minus_random,median_absolute_error,0.4252390345536128,0.2536333118128482,-0.17160572274076458
2010,spco2_le_threshold,1000,6,spatial_coverage_minus_random,p95_absolute_error,-0.0444721434108146,-0.1349195758079986,-0.090447432397184
2010,spco2_le_threshold,1000,6,spatial_coverage_minus_random,p99_absolute_error,-3.348481941380868,-2.2718350071282885,1.0766469342525795
2010,spco2_le_threshold,1000,6,historical_density_minus_random,rmse,6.093380985226304,6.255935503924871,0.16255451869856685
2010,spco2_le_threshold,1000,6,historical_density_minus_random,mae,3.756847768220153,3.8542698814803895,0.09742211326023664
2010,spco2_le_threshold,1000,6,historical_density_minus_random,median_absolute_error,2.488847321755088,2.510258267293864,0.02141094553877565
2010,spco2_le_threshold,1000,6,historical_density_minus_random,p95_absolute_error,11.766139493525516,12.050887176025242,0.2847476824997255
2010,spco2_le_threshold,1000,6,historical_density_minus_random,p99_absolute_error,27.769099005650617,27.229942071411717,-0.5391569342388998
2010,spco2_le_threshold,1000,7,spatial_coverage_minus_random,rmse,-1.3025609967326623,-1.361709403235647,-0.059148406502984585
2010,spco2_le_threshold,1000,7,spatial_coverage_minus_random,mae,-0.1949909269824079,-0.345414918564499,-0.15042399158209113
2010,spco2_le_threshold,1000,7,spatial_coverage_minus_random,median_absolute_error,0.1141792155302141,0.0186227598646837,-0.0955564556655304
2010,spco2_le_threshold,1000,7,spatial_coverage_minus_random,p95_absolute_error,-1.083303682777995,-1.5479833391287627,-0.4646796563507678
2010,spco2_le_threshold,1000,7,spatial_coverage_minus_random,p99_absolute_error,-5.359448598372055,-5.411553726436821,-0.05210512806476686
2010,spco2_le_threshold,1000,7,historical_density_minus_random,rmse,7.396655051900609,7.063582912520946,-0.33307213937966296
2010,spco2_le_threshold,1000,7,historical_density_minus_random,mae,4.466285502649461,4.184167240338754,-0.282118262310707
2010,spco2_le_threshold,1000,7,historical_density_minus_random,median_absolute_error,2.6018297666783496,2.3917310219031265,-0.21009874477522317
2010,spco2_le_threshold,1000,7,historical_density_minus_random,p95_absolute_error,16.31902594318882,15.379310003595691,-0.9397159395931283
2010,spco2_le_threshold,1000,7,historical_density_minus_random,p99_absolute_error,24.407771457095865,28.34217701115868,3.9344055540628133
2010,spco2_le_threshold,1000,8,spatial_coverage_minus_random,rmse,6.620563817182212,6.818662554445641,0.19809873726342886
2010,spco2_le_threshold,1000,8,spatial_coverage_minus_random,mae,1.9471212288734543,2.047645210253199,0.10052398137974472
2010,spco2_le_threshold,1000,8,spatial_coverage_minus_random,median_absolute_error,0.8198547383445884,0.9192521822227492,0.09939744387816074
2010,spco2_le_threshold,1000,8,spatial_coverage_minus_random,p95_absolute_error,6.299792325448976,6.636209132109741,0.3364168066607647
2010,spco2_le_threshold,1000,8,spatial_coverage_minus_random,p99_absolute_error,16.754135147375067,15.224554004930994,-1.5295811424440728
2010,spco2_le_threshold,1000,8,historical_density_minus_random,rmse,8.467084748443085,7.965637339368694,-0.501447409074391
2010,spco2_le_threshold,1000,8,historical_density_minus_random,mae,4.162972302161487,3.918681577486249,-0.24429072467523794
2010,spco2_le_threshold,1000,8,historical_density_minus_random,median_absolute_error,1.6108264142515054,1.5643810554856827,-0.046445358765822675
2010,spco2_le_threshold,1000,8,historical_density_minus_random,p95_absolute_error,21.638976215324107,20.23975160261051,-1.3992246127135957
2010,spco2_le_threshold,1000,8,historical_density_minus_random,p99_absolute_error,36.96146777035399,32.63190549134856,-4.32956227900543
2010,spco2_le_threshold,1000,9,spatial_coverage_minus_random,rmse,0.2870147205985205,0.1788654606419228,-0.10814925995659772
2010,spco2_le_threshold,1000,9,spatial_coverage_minus_random,mae,0.7801338185833497,0.7308075658023956,-0.04932625278095415
2010,spco2_le_threshold,1000,9,spatial_coverage_minus_random,median_absolute_error,0.4120862673154306,0.4351400270068666,0.023053759691436027
2010,spco2_le_threshold,1000,9,spatial_coverage_minus_random,p95_absolute_error,4.129218528233707,3.953876615475508,-0.17534191275819921
2010,spco2_le_threshold,1000,9,spatial_coverage_minus_random,p99_absolute_error,4.588446066270436,4.587206576729258,-0.0012394895411773632
2010,spco2_le_threshold,1000,9,historical_density_minus_random,rmse,8.579265775512308,8.404758296470082,-0.17450747904222652
2010,spco2_le_threshold,1000,9,historical_density_minus_random,mae,5.045662213318117,5.045256797874888,-0.0004054154432289181
2010,spco2_le_threshold,1000,9,historical_density_minus_random,median_absolute_error,2.9462058184277,2.912795433413862,-0.03341038501383764
2010,spco2_le_threshold,1000,9,historical_density_minus_random,p95_absolute_error,17.507954709249276,17.427461180667706,-0.08049352858157022
