year,spatial_fold,evaluation_domain,budget,seed,comparison,metric,difference
2005,1,spco2_le_threshold,1000,3,historical_density_minus_random,median_absolute_error,2.3871525703176264
2005,1,spco2_le_threshold,1000,3,historical_density_minus_random,p95_absolute_error,17.3041055454213
2005,1,spco2_le_threshold,1000,3,historical_density_minus_random,p99_absolute_error,37.35867562713477
2005,1,spco2_le_threshold,1000,3,spatial_coverage_minus_random,rmse,2.7768016027885096
2005,1,spco2_le_threshold,1000,3,spatial_coverage_minus_random,mae,1.417156313264254
2005,1,spco2_le_threshold,1000,3,spatial_coverage_minus_random,median_absolute_error,1.070583530201958
2005,1,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p95_absolute_error,3.374528941982163
2005,1,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p99_absolute_error,12.200072223388432
2005,1,spco2_le_threshold,1000,4,historical_density_minus_random,rmse,9.166303891423457
2005,1,spco2_le_threshold,1000,4,historical_density_minus_random,mae,4.80489909680896
2005,1,spco2_le_threshold,1000,4,historical_density_minus_random,median_absolute_error,2.766158250810463
2005,1,spco2_le_threshold,1000,4,historical_density_minus_random,p95_absolute_error,14.739000396642979
2005,1,spco2_le_threshold,1000,4,historical_density_minus_random,p99_absolute_error,26.704126018127923
2005,1,spco2_le_threshold,1000,4,spatial_coverage_minus_random,rmse,-1.344247025567828
2005,1,spco2_le_threshold,1000,4,spatial_coverage_minus_random,mae,-0.11672736718748133
2005,1,spco2_le_threshold,1000,4,spatial_coverage_minus_random,median_absolute_error,0.48874647067120236
2005,1,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p95_absolute_error,-1.5331033665491347
2005,1,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p99_absolute_error,-20.056846334286305
2005,1,spco2_le_threshold,5000,0,historical_density_minus_random,rmse,10.592203027946184
2005,1,spco2_le_threshold,5000,0,historical_density_minus_random,mae,4.902969671591485
2005,1,spco2_le_threshold,5000,0,historical_density_minus_random,median_absolute_error,1.9947228306991462
2005,1,spco2_le_threshold,5000,0,historical_density_minus_random,p95_absolute_error,20.93633632028689
2005,1,spco2_le_threshold,5000,0,historical_density_minus_random,p99_absolute_error,52.6729721399232
2005,1,spco2_le_threshold,5000,0,spatial_coverage_minus_random,rmse,2.2897353365196977
2005,1,spco2_le_threshold,5000,0,spatial_coverage_minus_random,mae,0.9908563093712495
2005,1,spco2_le_threshold,5000,0,spatial_coverage_minus_random,median_absolute_error,0.721321230475553
2005,1,spco2_le_threshold,5000,0,spatial_coverage_minus_random,p95_absolute_error,1.9947124967023981
2005,1,spco2_le_threshold,5000,0,spatial_coverage_minus_random,p99_absolute_error,10.315172471206253
2005,1,spco2_le_threshold,5000,1,historical_density_minus_random,rmse,11.608021271044283
2005,1,spco2_le_threshold,5000,1,historical_density_minus_random,mae,5.726884253734443
2005,1,spco2_le_threshold,5000,1,historical_density_minus_random,median_absolute_error,2.588295043952572
2005,1,spco2_le_threshold,5000,1,historical_density_minus_random,p95_absolute_error,24.439283705868014
2005,1,spco2_le_threshold,5000,1,historical_density_minus_random,p99_absolute_error,51.37694910448039
2005,1,spco2_le_threshold,5000,1,spatial_coverage_minus_random,rmse,5.990586459415681
2005,1,spco2_le_threshold,5000,1,spatial_coverage_minus_random,mae,1.7234861069706753
2005,1,spco2_le_threshold,5000,1,spatial_coverage_minus_random,median_absolute_error,1.0751511352673901
2005,1,spco2_le_threshold,5000,1,spatial_coverage_minus_random,p95_absolute_error,3.4369303878056883
2005,1,spco2_le_threshold,5000,1,spatial_coverage_minus_random,p99_absolute_error,8.688909016327884
2005,1,spco2_le_threshold,5000,2,historical_density_minus_random,rmse,7.577562174522406
2005,1,spco2_le_threshold,5000,2,historical_density_minus_random,mae,3.901041117389104
2005,1,spco2_le_threshold,5000,2,historical_density_minus_random,median_absolute_error,1.618912213199252
2005,1,spco2_le_threshold,5000,2,historical_density_minus_random,p95_absolute_error,18.793985118669553
2005,1,spco2_le_threshold,5000,2,historical_density_minus_random,p99_absolute_error,33.58529174411362
2005,1,spco2_le_threshold,5000,2,spatial_coverage_minus_random,rmse,2.746821028738001
2005,1,spco2_le_threshold,5000,2,spatial_coverage_minus_random,mae,1.3926991480164475
2005,1,spco2_le_threshold,5000,2,spatial_coverage_minus_random,median_absolute_error,0.9959418527714092
2005,1,spco2_le_threshold,5000,2,spatial_coverage_minus_random,p95_absolute_error,2.8868869917474953
2005,1,spco2_le_threshold,5000,2,spatial_coverage_minus_random,p99_absolute_error,11.7266790517035
2005,1,spco2_le_threshold,5000,3,historical_density_minus_random,rmse,10.5119255305193
2005,1,spco2_le_threshold,5000,3,historical_density_minus_random,mae,4.673563861627365
2005,1,spco2_le_threshold,5000,3,historical_density_minus_random,median_absolute_error,1.485889124265272
2005,1,spco2_le_threshold,5000,3,historical_density_minus_random,p95_absolute_error,24.03779609285784
2005,1,spco2_le_threshold,5000,3,historical_density_minus_random,p99_absolute_error,50.62615156704295
2005,1,spco2_le_threshold,5000,3,spatial_coverage_minus_random,rmse,3.06435001238259
2005,1,spco2_le_threshold,5000,3,spatial_coverage_minus_random,mae,1.1847030420016633
2005,1,spco2_le_threshold,5000,3,spatial_coverage_minus_random,median_absolute_error,0.9680980714068994
2005,1,spco2_le_threshold,5000,3,spatial_coverage_minus_random,p95_absolute_error,1.594701884888515
2005,1,spco2_le_threshold,5000,3,spatial_coverage_minus_random,p99_absolute_error,-1.9940736573959157
2005,1,spco2_le_threshold,5000,4,historical_density_minus_random,rmse,8.78865304751973
2005,1,spco2_le_threshold,5000,4,historical_density_minus_random,mae,4.419195816069276
2005,1,spco2_le_threshold,5000,4,historical_density_minus_random,median_absolute_error,2.065959347170036
2005,1,spco2_le_threshold,5000,4,historical_density_minus_random,p95_absolute_error,19.686207839657698
2005,1,spco2_le_threshold,5000,4,historical_density_minus_random,p99_absolute_error,21.783726891440253
2005,1,spco2_le_threshold,5000,4,spatial_coverage_minus_random,rmse,0.11255870602122187
2005,1,spco2_le_threshold,5000,4,spatial_coverage_minus_random,mae,0.5518562636185784
2005,1,spco2_le_threshold,5000,4,spatial_coverage_minus_random,median_absolute_error,0.83425361408041
2005,1,spco2_le_threshold,5000,4,spatial_coverage_minus_random,p95_absolute_error,1.160528766484859
2005,1,spco2_le_threshold,5000,4,spatial_coverage_minus_random,p99_absolute_error,-16.10112146927169
2005,2,all,1000,0,historical_density_minus_random,rmse,-14.340562600215662
2005,2,all,1000,0,historical_density_minus_random,mae,-1.9768958415925333
2005,2,all,1000,0,historical_density_minus_random,median_absolute_error,2.7357050019004703
2005,2,all,1000,0,historical_density_minus_random,p95_absolute_error,-13.415620607172045
2005,2,all,1000,0,historical_density_minus_random,p99_absolute_error,-173.05655393911906
2005,2,all,1000,0,spatial_coverage_minus_random,rmse,-22.994683586111513
2005,2,all,1000,0,spatial_coverage_minus_random,mae,-7.052961554137756
2005,2,all,1000,0,spatial_coverage_minus_random,median_absolute_error,-0.24248474066959602
2005,2,all,1000,0,spatial_coverage_minus_random,p95_absolute_error,-24.2036086719445
2005,2,all,1000,0,spatial_coverage_minus_random,p99_absolute_error,-248.44042944769745
2005,2,all,1000,1,historical_density_minus_random,rmse,7.643860889091258
2005,2,all,1000,1,historical_density_minus_random,mae,4.397797794830156
2005,2,all,1000,1,historical_density_minus_random,median_absolute_error,2.5533239520564432
2005,2,all,1000,1,historical_density_minus_random,p95_absolute_error,14.213868485657649
2005,2,all,1000,1,historical_density_minus_random,p99_absolute_error,55.61369109706823
2005,2,all,1000,1,spatial_coverage_minus_random,rmse,-0.33930635903504935
2005,2,all,1000,1,spatial_coverage_minus_random,mae,0.9380794490747402
2005,2,all,1000,1,spatial_coverage_minus_random,median_absolute_error,1.1193138553609003
2005,2,all,1000,1,spatial_coverage_minus_random,p95_absolute_error,1.4288546048381932
2005,2,all,1000,1,spatial_coverage_minus_random,p99_absolute_error,-5.894850232670919
2005,2,all,1000,2,historical_density_minus_random,rmse,4.592770692233351
2005,2,all,1000,2,historical_density_minus_random,mae,5.142261609891907
2005,2,all,1000,2,historical_density_minus_random,median_absolute_error,3.7487214799309907
2005,2,all,1000,2,historical_density_minus_random,p95_absolute_error,24.701783604154436
2005,2,all,1000,2,historical_density_minus_random,p99_absolute_error,-5.8845011879539015
2005,2,all,1000,2,spatial_coverage_minus_random,rmse,1.1837190657341665
2005,2,all,1000,2,spatial_coverage_minus_random,mae,2.41113098314457
2005,2,all,1000,2,spatial_coverage_minus_random,median_absolute_error,1.1550348127173873
2005,2,all,1000,2,spatial_coverage_minus_random,p95_absolute_error,10.953789747508551
2005,2,all,1000,2,spatial_coverage_minus_random,p99_absolute_error,-0.6778913720162336
2005,2,all,1000,3,historical_density_minus_random,rmse,9.24840516011853
2005,2,all,1000,3,historical_density_minus_random,mae,6.217836600948267
2005,2,all,1000,3,historical_density_minus_random,median_absolute_error,3.2046466391674944
2005,2,all,1000,3,historical_density_minus_random,p95_absolute_error,30.834349799398225
2005,2,all,1000,3,historical_density_minus_random,p99_absolute_error,11.442918954021764
2005,2,all,1000,3,spatial_coverage_minus_random,rmse,-1.326805015652596
2005,2,all,1000,3,spatial_coverage_minus_random,mae,-0.3471188377239809
2005,2,all,1000,3,spatial_coverage_minus_random,median_absolute_error,0.7088059654750491
2005,2,all,1000,3,spatial_coverage_minus_random,p95_absolute_error,-1.6750368153967585
2005,2,all,1000,3,spatial_coverage_minus_random,p99_absolute_error,-52.02409817152005
2005,2,all,1000,4,historical_density_minus_random,rmse,5.494890419398509
2005,2,all,1000,4,historical_density_minus_random,mae,4.616771910101278
2005,2,all,1000,4,historical_density_minus_random,median_absolute_error,3.568886868692374
2005,2,all,1000,4,historical_density_minus_random,p95_absolute_error,16.156900071295738
2005,2,all,1000,4,historical_density_minus_random,p99_absolute_error,25.821544699875204
2005,2,all,1000,4,spatial_coverage_minus_random,rmse,-1.5916141931862597
2005,2,all,1000,4,spatial_coverage_minus_random,mae,0.07013756914522773
2005,2,all,1000,4,spatial_coverage_minus_random,median_absolute_error,0.05531877559869258
2005,2,all,1000,4,spatial_coverage_minus_random,p95_absolute_error,1.373204098055858
2005,2,all,1000,4,spatial_coverage_minus_random,p99_absolute_error,-2.888826975518114
2005,2,all,5000,0,historical_density_minus_random,rmse,8.207713596586487
2005,2,all,5000,0,historical_density_minus_random,mae,5.156634873322007
2005,2,all,5000,0,historical_density_minus_random,median_absolute_error,2.5626858867734086
2005,2,all,5000,0,historical_density_minus_random,p95_absolute_error,27.414290901324783
2005,2,all,5000,0,historical_density_minus_random,p99_absolute_error,31.304474392624186
2005,2,all,5000,0,spatial_coverage_minus_random,rmse,-2.750313029922996
2005,2,all,5000,0,spatial_coverage_minus_random,mae,-0.6306199028183439
2005,2,all,5000,0,spatial_coverage_minus_random,median_absolute_error,0.271808761789913
2005,2,all,5000,0,spatial_coverage_minus_random,p95_absolute_error,-1.2059867712706094
2005,2,all,5000,0,spatial_coverage_minus_random,p99_absolute_error,-31.58215637714369
2005,2,all,5000,1,historical_density_minus_random,rmse,10.858631043258136
2005,2,all,5000,1,historical_density_minus_random,mae,6.68910847244269
2005,2,all,5000,1,historical_density_minus_random,median_absolute_error,2.302705549082672
2005,2,all,5000,1,historical_density_minus_random,p95_absolute_error,39.71106847498141
2005,2,all,5000,1,historical_density_minus_random,p99_absolute_error,77.90090635431181
2005,2,all,5000,1,spatial_coverage_minus_random,rmse,1.7783653136398456
2005,2,all,5000,1,spatial_coverage_minus_random,mae,1.3576716327516642
2005,2,all,5000,1,spatial_coverage_minus_random,median_absolute_error,0.47745092084414864
2005,2,all,5000,1,spatial_coverage_minus_random,p95_absolute_error,3.7789516261055383
2005,2,all,5000,1,spatial_coverage_minus_random,p99_absolute_error,23.727602131276925
2005,2,all,5000,2,historical_density_minus_random,rmse,5.726799108786885
2005,2,all,5000,2,historical_density_minus_random,mae,4.222773538579403
2005,2,all,5000,2,historical_density_minus_random,median_absolute_error,2.5164611132230448
2005,2,all,5000,2,historical_density_minus_random,p95_absolute_error,16.861789974631975
2005,2,all,5000,2,historical_density_minus_random,p99_absolute_error,32.38235741333527
2005,2,all,5000,2,spatial_coverage_minus_random,rmse,-0.8399952371671375
2005,2,all,5000,2,spatial_coverage_minus_random,mae,0.9270403784126291
2005,2,all,5000,2,spatial_coverage_minus_random,median_absolute_error,0.5946744563651105
2005,2,all,5000,2,spatial_coverage_minus_random,p95_absolute_error,3.9849648174351486
2005,2,all,5000,2,spatial_coverage_minus_random,p99_absolute_error,1.4513296764194479
2005,2,all,5000,3,historical_density_minus_random,rmse,9.64593256025546
2005,2,all,5000,3,historical_density_minus_random,mae,5.0262935974645195
2005,2,all,5000,3,historical_density_minus_random,median_absolute_error,1.9263741119519295
2005,2,all,5000,3,historical_density_minus_random,p95_absolute_error,26.486980648489222
2005,2,all,5000,3,historical_density_minus_random,p99_absolute_error,42.294830359562795
2005,2,all,5000,3,spatial_coverage_minus_random,rmse,-1.5176793366072268
2005,2,all,5000,3,spatial_coverage_minus_random,mae,-0.43795492784629886
2005,2,all,5000,3,spatial_coverage_minus_random,median_absolute_error,0.07757411211412091
2005,2,all,5000,3,spatial_coverage_minus_random,p95_absolute_error,-1.0966730972919692
2005,2,all,5000,3,spatial_coverage_minus_random,p99_absolute_error,-22.04870774324867
2005,2,all,5000,4,historical_density_minus_random,rmse,9.051902861961288
2005,2,all,5000,4,historical_density_minus_random,mae,6.2023930263040405
2005,2,all,5000,4,historical_density_minus_random,median_absolute_error,2.9338043229109303
2005,2,all,5000,4,historical_density_minus_random,p95_absolute_error,28.554865319627517
2005,2,all,5000,4,historical_density_minus_random,p99_absolute_error,61.11432353333953
2005,2,all,5000,4,spatial_coverage_minus_random,rmse,-1.5762222674421764
2005,2,all,5000,4,spatial_coverage_minus_random,mae,1.2540657685000145
2005,2,all,5000,4,spatial_coverage_minus_random,median_absolute_error,0.9428124322272424
2005,2,all,5000,4,spatial_coverage_minus_random,p95_absolute_error,4.580634106838957
2005,2,all,5000,4,spatial_coverage_minus_random,p99_absolute_error,10.04833382890321
2005,2,spco2_le_threshold,1000,0,historical_density_minus_random,rmse,-19.436493970146458
2005,2,spco2_le_threshold,1000,0,historical_density_minus_random,mae,-2.115802177741518
2005,2,spco2_le_threshold,1000,0,historical_density_minus_random,median_absolute_error,2.739307227111114
2005,2,spco2_le_threshold,1000,0,historical_density_minus_random,p95_absolute_error,-13.269322114816731
2005,2,spco2_le_threshold,1000,0,historical_density_minus_random,p99_absolute_error,-170.63004952977832
2005,2,spco2_le_threshold,1000,0,spatial_coverage_minus_random,rmse,-29.55959361506159
2005,2,spco2_le_threshold,1000,0,spatial_coverage_minus_random,mae,-7.173751472819784
2005,2,spco2_le_threshold,1000,0,spatial_coverage_minus_random,median_absolute_error,-0.2390948412550511
2005,2,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p95_absolute_error,-23.95124763019384
2005,2,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p99_absolute_error,-242.29662353635587
2005,2,spco2_le_threshold,1000,1,historical_density_minus_random,rmse,8.545720864634927
2005,2,spco2_le_threshold,1000,1,historical_density_minus_random,mae,4.3707628195824935
2005,2,spco2_le_threshold,1000,1,historical_density_minus_random,median_absolute_error,2.5532462118169406
2005,2,spco2_le_threshold,1000,1,historical_density_minus_random,p95_absolute_error,14.208696752938017
2005,2,spco2_le_threshold,1000,1,historical_density_minus_random,p99_absolute_error,54.71312812750635
2005,2,spco2_le_threshold,1000,1,spatial_coverage_minus_random,rmse,0.03223007753379292
2005,2,spco2_le_threshold,1000,1,spatial_coverage_minus_random,mae,0.9483175861128732
2005,2,spco2_le_threshold,1000,1,spatial_coverage_minus_random,median_absolute_error,1.120714974594902
2005,2,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p95_absolute_error,1.4653134735820288
2005,2,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p99_absolute_error,-5.9913229443180285
2005,2,spco2_le_threshold,1000,2,historical_density_minus_random,rmse,4.734136312058329
2005,2,spco2_le_threshold,1000,2,historical_density_minus_random,mae,5.116676598574948
2005,2,spco2_le_threshold,1000,2,historical_density_minus_random,median_absolute_error,3.7429562201460858
2005,2,spco2_le_threshold,1000,2,historical_density_minus_random,p95_absolute_error,24.547209324603458
2005,2,spco2_le_threshold,1000,2,historical_density_minus_random,p99_absolute_error,-3.2672168066333427
2005,2,spco2_le_threshold,1000,2,spatial_coverage_minus_random,rmse,4.241850387283375
2005,2,spco2_le_threshold,1000,2,spatial_coverage_minus_random,mae,2.4920050688027047
2005,2,spco2_le_threshold,1000,2,spatial_coverage_minus_random,median_absolute_error,1.152002452694747
2005,2,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p95_absolute_error,10.933905598951156
2005,2,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p99_absolute_error,1.4695490762864836
2005,2,spco2_le_threshold,1000,3,historical_density_minus_random,rmse,9.530938414152768
2005,2,spco2_le_threshold,1000,3,historical_density_minus_random,mae,6.170254278716012
2005,2,spco2_le_threshold,1000,3,historical_density_minus_random,median_absolute_error,3.2058935603946015
2005,2,spco2_le_threshold,1000,3,historical_density_minus_random,p95_absolute_error,30.67195628902754
2005,2,spco2_le_threshold,1000,3,historical_density_minus_random,p99_absolute_error,12.543418725888245
2005,2,spco2_le_threshold,1000,3,spatial_coverage_minus_random,rmse,-2.898738152742343
2005,2,spco2_le_threshold,1000,3,spatial_coverage_minus_random,mae,-0.3721749867122828
2005,2,spco2_le_threshold,1000,3,spatial_coverage_minus_random,median_absolute_error,0.7094827278274654
2005,2,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p95_absolute_error,-1.6678339076400874
2005,2,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p99_absolute_error,-50.392420934868085
2005,2,spco2_le_threshold,1000,4,historical_density_minus_random,rmse,6.482943127615968
2005,2,spco2_le_threshold,1000,4,historical_density_minus_random,mae,4.603517454392495
2005,2,spco2_le_threshold,1000,4,historical_density_minus_random,median_absolute_error,3.5695498497935034
2005,2,spco2_le_threshold,1000,4,historical_density_minus_random,p95_absolute_error,15.976471422867306
2005,2,spco2_le_threshold,1000,4,historical_density_minus_random,p99_absolute_error,25.934141826334596
2005,2,spco2_le_threshold,1000,4,spatial_coverage_minus_random,rmse,-1.0186649772918805
2005,2,spco2_le_threshold,1000,4,spatial_coverage_minus_random,mae,0.09332876114368815
2005,2,spco2_le_threshold,1000,4,spatial_coverage_minus_random,median_absolute_error,0.05421533215343288
2005,2,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p95_absolute_error,1.353151134957976
2005,2,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p99_absolute_error,-2.9717571161585568
2005,2,spco2_le_threshold,5000,0,historical_density_minus_random,rmse,7.526352314624948
2005,2,spco2_le_threshold,5000,0,historical_density_minus_random,mae,5.090398015701739
2005,2,spco2_le_threshold,5000,0,historical_density_minus_random,median_absolute_error,2.5603093731930358
2005,2,spco2_le_threshold,5000,0,historical_density_minus_random,p95_absolute_error,27.30064835851686
2005,2,spco2_le_threshold,5000,0,historical_density_minus_random,p99_absolute_error,31.793635264429952
2005,2,spco2_le_threshold,5000,0,spatial_coverage_minus_random,rmse,-3.468101436532862
2005,2,spco2_le_threshold,5000,0,spatial_coverage_minus_random,mae,-0.6292063813024882
2005,2,spco2_le_threshold,5000,0,spatial_coverage_minus_random,median_absolute_error,0.27257224326405094
2005,2,spco2_le_threshold,5000,0,spatial_coverage_minus_random,p95_absolute_error,-1.2161495855931932
2005,2,spco2_le_threshold,5000,0,spatial_coverage_minus_random,p99_absolute_error,-31.475846233888234
2005,2,spco2_le_threshold,5000,1,historical_density_minus_random,rmse,13.173428831666222
2005,2,spco2_le_threshold,5000,1,historical_density_minus_random,mae,6.667074239957422
2005,2,spco2_le_threshold,5000,1,historical_density_minus_random,median_absolute_error,2.3051860799286583
2005,2,spco2_le_threshold,5000,1,historical_density_minus_random,p95_absolute_error,39.39722311657763
2005,2,spco2_le_threshold,5000,1,historical_density_minus_random,p99_absolute_error,76.72433149129405
2005,2,spco2_le_threshold,5000,1,spatial_coverage_minus_random,rmse,5.349222113716639
2005,2,spco2_le_threshold,5000,1,spatial_coverage_minus_random,mae,1.4229724901196157
2005,2,spco2_le_threshold,5000,1,spatial_coverage_minus_random,median_absolute_error,0.4788021346209632
2005,2,spco2_le_threshold,5000,1,spatial_coverage_minus_random,p95_absolute_error,3.7470744417679427
2005,2,spco2_le_threshold,5000,1,spatial_coverage_minus_random,p99_absolute_error,21.765530665483283
2005,2,spco2_le_threshold,5000,2,historical_density_minus_random,rmse,6.828086771274698
2005,2,spco2_le_threshold,5000,2,historical_density_minus_random,mae,4.2014205379417735
2005,2,spco2_le_threshold,5000,2,historical_density_minus_random,median_absolute_error,2.517597553170674
2005,2,spco2_le_threshold,5000,2,historical_density_minus_random,p95_absolute_error,16.7767174875031
2005,2,spco2_le_threshold,5000,2,historical_density_minus_random,p99_absolute_error,32.23430764563727
2005,2,spco2_le_threshold,5000,2,spatial_coverage_minus_random,rmse,2.2729708646845417
2005,2,spco2_le_threshold,5000,2,spatial_coverage_minus_random,mae,0.9967445128744199
2005,2,spco2_le_threshold,5000,2,spatial_coverage_minus_random,median_absolute_error,0.5959689794822793
2005,2,spco2_le_threshold,5000,2,spatial_coverage_minus_random,p95_absolute_error,3.970642537231427
2005,2,spco2_le_threshold,5000,2,spatial_coverage_minus_random,p99_absolute_error,1.4254995398356414
2005,2,spco2_le_threshold,5000,3,historical_density_minus_random,rmse,9.059591011545624
2005,2,spco2_le_threshold,5000,3,historical_density_minus_random,mae,4.951428518761109
2005,2,spco2_le_threshold,5000,3,historical_density_minus_random,median_absolute_error,1.9271397311609633
2005,2,spco2_le_threshold,5000,3,historical_density_minus_random,p95_absolute_error,26.10363704998757
2005,2,spco2_le_threshold,5000,3,historical_density_minus_random,p99_absolute_error,42.37161079045647
2005,2,spco2_le_threshold,5000,3,spatial_coverage_minus_random,rmse,-2.2119355741646025
2005,2,spco2_le_threshold,5000,3,spatial_coverage_minus_random,mae,-0.4450853601231355
2005,2,spco2_le_threshold,5000,3,spatial_coverage_minus_random,median_absolute_error,0.07754052010784562
2005,2,spco2_le_threshold,5000,3,spatial_coverage_minus_random,p95_absolute_error,-1.103053691529034
2005,2,spco2_le_threshold,5000,3,spatial_coverage_minus_random,p99_absolute_error,-21.43990672199257
2005,2,spco2_le_threshold,5000,4,historical_density_minus_random,rmse,11.091501901324623
2005,2,spco2_le_threshold,5000,4,historical_density_minus_random,mae,6.181265236170059
2005,2,spco2_le_threshold,5000,4,historical_density_minus_random,median_absolute_error,2.9343994693963413
2005,2,spco2_le_threshold,5000,4,historical_density_minus_random,p95_absolute_error,28.393389791793943
2005,2,spco2_le_threshold,5000,4,historical_density_minus_random,p99_absolute_error,59.89932861474604
2005,2,spco2_le_threshold,5000,4,spatial_coverage_minus_random,rmse,1.0996915662621873
2005,2,spco2_le_threshold,5000,4,spatial_coverage_minus_random,mae,1.3108707025304263
2005,2,spco2_le_threshold,5000,4,spatial_coverage_minus_random,median_absolute_error,0.943448091461704
2005,2,spco2_le_threshold,5000,4,spatial_coverage_minus_random,p95_absolute_error,4.520391716068055
2005,2,spco2_le_threshold,5000,4,spatial_coverage_minus_random,p99_absolute_error,9.589753757732595
2005,3,all,1000,0,historical_density_minus_random,rmse,6.952155060724259
2005,3,all,1000,0,historical_density_minus_random,mae,5.220750688411808
2005,3,all,1000,0,historical_density_minus_random,median_absolute_error,3.033587581264868
2005,3,all,1000,0,historical_density_minus_random,p95_absolute_error,20.270431295227695
2005,3,all,1000,0,historical_density_minus_random,p99_absolute_error,28.357175769290137
2005,3,all,1000,0,spatial_coverage_minus_random,rmse,0.9911057836838779
2005,3,all,1000,0,spatial_coverage_minus_random,mae,0.07555938851208843
2005,3,all,1000,0,spatial_coverage_minus_random,median_absolute_error,0.061615752927934864
2005,3,all,1000,0,spatial_coverage_minus_random,p95_absolute_error,0.26600126165958926
2005,3,all,1000,0,spatial_coverage_minus_random,p99_absolute_error,-1.506906906226419
2005,3,all,1000,1,historical_density_minus_random,rmse,6.729790096399782
2005,3,all,1000,1,historical_density_minus_random,mae,5.589085665549602
2005,3,all,1000,1,historical_density_minus_random,median_absolute_error,3.4635017019060683
2005,3,all,1000,1,historical_density_minus_random,p95_absolute_error,21.506016233879187
2005,3,all,1000,1,historical_density_minus_random,p99_absolute_error,41.22662923982223
2005,3,all,1000,1,spatial_coverage_minus_random,rmse,-2.3521550693200197
2005,3,all,1000,1,spatial_coverage_minus_random,mae,-0.1817855456863242
2005,3,all,1000,1,spatial_coverage_minus_random,median_absolute_error,0.4456519383635662
2005,3,all,1000,1,spatial_coverage_minus_random,p95_absolute_error,-0.6439165947458036
2005,3,all,1000,1,spatial_coverage_minus_random,p99_absolute_error,-6.9514021950246985
2005,3,all,1000,2,historical_density_minus_random,rmse,11.454980483708951
2005,3,all,1000,2,historical_density_minus_random,mae,6.896547104389317
2005,3,all,1000,2,historical_density_minus_random,median_absolute_error,2.2618816545819698
2005,3,all,1000,2,historical_density_minus_random,p95_absolute_error,38.44647338119302
2005,3,all,1000,2,historical_density_minus_random,p99_absolute_error,82.29081082628528
2005,3,all,1000,2,spatial_coverage_minus_random,rmse,0.1348498270661338
2005,3,all,1000,2,spatial_coverage_minus_random,mae,1.2068099722621533
2005,3,all,1000,2,spatial_coverage_minus_random,median_absolute_error,0.9497365453268287
2005,3,all,1000,2,spatial_coverage_minus_random,p95_absolute_error,3.924624905641373
2005,3,all,1000,2,spatial_coverage_minus_random,p99_absolute_error,9.880892236582426
2005,3,all,1000,3,historical_density_minus_random,rmse,12.692548680467986
2005,3,all,1000,3,historical_density_minus_random,mae,7.673300152668457
2005,3,all,1000,3,historical_density_minus_random,median_absolute_error,2.7581743436471946
2005,3,all,1000,3,historical_density_minus_random,p95_absolute_error,46.54945928297013
2005,3,all,1000,3,historical_density_minus_random,p99_absolute_error,74.02780048875202
2005,3,all,1000,3,spatial_coverage_minus_random,rmse,-2.227318920492401
2005,3,all,1000,3,spatial_coverage_minus_random,mae,-1.678329410590555
2005,3,all,1000,3,spatial_coverage_minus_random,median_absolute_error,-0.16168579751326106
2005,3,all,1000,3,spatial_coverage_minus_random,p95_absolute_error,-5.3167857656598585
2005,3,all,1000,3,spatial_coverage_minus_random,p99_absolute_error,-29.69977307251102
2005,3,all,1000,4,historical_density_minus_random,rmse,7.613418086621387
2005,3,all,1000,4,historical_density_minus_random,mae,5.426593312028466
2005,3,all,1000,4,historical_density_minus_random,median_absolute_error,2.6395850924446336
2005,3,all,1000,4,historical_density_minus_random,p95_absolute_error,21.770246058683867
2005,3,all,1000,4,historical_density_minus_random,p99_absolute_error,44.18372545478347
2005,3,all,1000,4,spatial_coverage_minus_random,rmse,2.084417933315912
2005,3,all,1000,4,spatial_coverage_minus_random,mae,0.6545222826209258
2005,3,all,1000,4,spatial_coverage_minus_random,median_absolute_error,0.8420248696293147
2005,3,all,1000,4,spatial_coverage_minus_random,p95_absolute_error,-1.102292333750981
2005,3,all,1000,4,spatial_coverage_minus_random,p99_absolute_error,-2.9330364651178655
2005,3,all,5000,0,historical_density_minus_random,rmse,8.342746218342192
2005,3,all,5000,0,historical_density_minus_random,mae,5.394166209872722
2005,3,all,5000,0,historical_density_minus_random,median_absolute_error,2.023122739117923
2005,3,all,5000,0,historical_density_minus_random,p95_absolute_error,28.32026514857329
2005,3,all,5000,0,historical_density_minus_random,p99_absolute_error,42.69375233380309
2005,3,all,5000,0,spatial_coverage_minus_random,rmse,-2.6311369115106302
2005,3,all,5000,0,spatial_coverage_minus_random,mae,-0.4103143719616238
2005,3,all,5000,0,spatial_coverage_minus_random,median_absolute_error,0.250812712805498
