year,validation_scheme,spatial_fold,budget,seed,strategy,domain,weighting,n_evaluation,bias,mae,rmse,latitude_cutoff_degrees_north
2005,hidden_cells_latitude_cap,-1,5000,11,historical_density,south_of_60n,equal_cell,86916,-0.9742758259814956,11.693102945043847,28.086943211192157,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,historical_density,south_of_60n,spherical_cell_area,86916,-0.6713899516243328,11.23264417804564,26.221619812903064,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,spatial_coverage,global,equal_cell,86916,-0.0905993195397549,9.811115465321084,21.831372398823248,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,spatial_coverage,global,spherical_cell_area,86916,-0.0641209693859999,9.486299760989567,20.42323002575598,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,spatial_coverage,south_of_60n,equal_cell,86916,-0.0905993195397549,9.811115465321084,21.831372398823248,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,spatial_coverage,south_of_60n,spherical_cell_area,86916,-0.0641209693859999,9.486299760989567,20.42323002575598,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,random,global,equal_cell,86916,-0.1039532831953294,9.298601970107509,24.165679626787504,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,random,global,spherical_cell_area,86916,0.0237267289907246,8.981322171097503,22.582349403234037,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,random,south_of_60n,equal_cell,86916,-0.1039532831953294,9.298601970107509,24.165679626787504,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,random,south_of_60n,spherical_cell_area,86916,0.0237267289907246,8.981322171097503,22.582349403234037,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,historical_density,global,equal_cell,86916,-0.5169342150217534,12.06175939603064,27.939124717827728,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,historical_density,global,spherical_cell_area,86916,-0.0947629218350639,11.609991305177688,26.161007849930023,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,historical_density,south_of_60n,equal_cell,86916,-0.5169342150217534,12.06175939603064,27.939124717827728,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,historical_density,south_of_60n,spherical_cell_area,86916,-0.0947629218350639,11.609991305177688,26.161007849930023,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,spatial_coverage,global,equal_cell,86916,-0.0588624394832098,10.035385101681422,21.467224460897725,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,spatial_coverage,global,spherical_cell_area,86916,-0.0448939988073815,9.683013890872928,20.136567054908355,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,spatial_coverage,south_of_60n,equal_cell,86916,-0.0588624394832098,10.035385101681422,21.467224460897725,60.0
2005,hidden_cells_latitude_cap,-1,5000,12,spatial_coverage,south_of_60n,spherical_cell_area,86916,-0.0448939988073815,9.683013890872928,20.136567054908355,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,random,global,equal_cell,86916,-0.0502965832761607,9.506496106336956,23.53621566073801,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,random,global,spherical_cell_area,86916,0.054720841328607,9.24139992860335,22.088183155652025,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,random,south_of_60n,equal_cell,86916,-0.0502965832761607,9.506496106336956,23.53621566073801,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,random,south_of_60n,spherical_cell_area,86916,0.054720841328607,9.24139992860335,22.088183155652025,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,historical_density,global,equal_cell,86916,-0.8797050623411808,12.085129543345076,28.354906525263264,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,historical_density,global,spherical_cell_area,86916,-0.5783924418969404,11.58804231475985,26.432261647572464,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,historical_density,south_of_60n,equal_cell,86916,-0.8797050623411808,12.085129543345076,28.354906525263264,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,historical_density,south_of_60n,spherical_cell_area,86916,-0.5783924418969404,11.58804231475985,26.432261647572464,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,spatial_coverage,global,equal_cell,86916,-0.0284613424184062,9.7859630059061,20.94276115237562,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,spatial_coverage,global,spherical_cell_area,86916,0.0771423243132972,9.52672211081656,19.79329802000356,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,spatial_coverage,south_of_60n,equal_cell,86916,-0.0284613424184062,9.7859630059061,20.94276115237562,60.0
2005,hidden_cells_latitude_cap,-1,5000,13,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.0771423243132972,9.52672211081656,19.79329802000356,60.0
