year,spatial_fold,evaluation_domain,budget,comparison,metric,n_seeds,mean_difference,sd_difference,seed_bootstrap_low,seed_bootstrap_high,fraction_difference_below_zero
2005,1,spco2_le_threshold,5000,historical_density_minus_random,rmse,5,9.81567301031038,1.6096730137814195,8.546434872920265,10.982474825700047,0.0
2005,1,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,5,1.1687201739957227,0.4388461893213771,0.815256291070181,1.5108027556599446,0.0
2005,1,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,5,0.9189531808003324,0.14051039219219094,0.8146736881548918,1.0220568094968996,0.0
2005,1,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,5,2.214752105525791,0.934043844406541,1.5010347598898293,2.958476008010615,0.0
2005,1,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,5,2.5271130825140062,11.73356152503058,-7.714151802701497,10.554522412429478,0.4
2005,1,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,5,2.8408103086154384,2.1051682958833964,1.1662636351079336,4.665168945429866,0.0
2005,2,all,1000,historical_density_minus_random,mae,5,3.6795544148358146,3.2392926884039968,0.7645743284667711,5.572491606314451,0.2
2005,2,all,1000,historical_density_minus_random,median_absolute_error,5,3.1622567883495547,0.5157110096271366,2.7565409094162643,3.567972667282845,0.0
2005,2,all,1000,historical_density_minus_random,p95_absolute_error,5,14.4982562706668,16.97790048743854,-0.26624194634080994,25.445833375680213,0.2
2005,2,all,1000,historical_density_minus_random,p99_absolute_error,5,-17.212580075221553,89.98945612348257,-99.25676478186273,37.355623360625195,0.4
2005,2,all,1000,historical_density_minus_random,rmse,5,2.527872912125197,9.60403559762176,-6.157011243864476,7.964769743296712,0.2
2005,2,all,1000,spatial_coverage_minus_random,mae,5,-0.7961464780994397,3.653559122552935,-4.113584810212501,1.5273000627026723,0.4
2005,2,all,1000,spatial_coverage_minus_random,median_absolute_error,5,0.5591977336964866,0.6300244661161769,0.06689480706664845,1.0515006603263248,0.2
2005,2,all,1000,spatial_coverage_minus_random,p95_absolute_error,5,-2.4245594073877315,13.068481207538118,-13.972883563944356,6.523037406393418,0.4
2005,2,all,1000,spatial_coverage_minus_random,p99_absolute_error,5,-61.98521923988456,106.37418727175532,-159.60465557732573,-2.605657385547923,1.0
2005,2,all,1000,spatial_coverage_minus_random,rmse,5,-5.01373801765025,10.110360967821649,-14.130032426604439,0.269903810872637,0.8
2005,2,all,5000,historical_density_minus_random,mae,5,5.4594407016225315,0.9839606748983739,4.730953829081971,6.259202408219326,0.0
2005,2,all,5000,historical_density_minus_random,median_absolute_error,5,2.448406196788397,0.3698137491960786,2.162408912460376,2.7333608809177745,0.0
2005,2,all,5000,historical_density_minus_random,p95_absolute_error,5,27.80579906381098,8.123429626796662,21.310905228969645,34.79235744551876,0.0
2005,2,all,5000,historical_density_minus_random,p99_absolute_error,5,48.99937841063472,20.101344435172273,33.93369879429635,65.43988000192205,0.0
2005,2,all,5000,historical_density_minus_random,rmse,5,8.69819583416965,1.920974048572121,7.175646549715481,10.08590785732327,0.0
