validation_scheme,year,spatial_fold,budget,seed,comparison,metric,random_value,comparator_value,difference
whole_spatial_blocks,2005,0.0,5000,9,historical_spatial_month_balanced_minus_random,mae,12.720780803301349,16.373183756378733,3.6524029530773845
whole_spatial_blocks,2005,0.0,5000,9,historical_spatial_month_balanced_minus_random,median_absolute_error,7.973518456060987,9.868680907518666,1.8951624514576793
whole_spatial_blocks,2005,0.0,5000,9,historical_spatial_month_balanced_minus_random,p95_absolute_error,36.7983906410576,52.27882787103769,15.48043722998009
whole_spatial_blocks,2005,0.0,5000,9,historical_spatial_month_balanced_minus_random,p99_absolute_error,89.98241889743122,116.95845604181916,26.976037144387945
whole_spatial_blocks,2005,0.0,5000,9,historical_spatial_month_balanced_minus_random,bias,-0.1850937063945153,-2.191736540900864,-2.0066428345063483
whole_spatial_blocks,2005,0.0,5000,10,historical_spatial_month_balanced_minus_random,rmse,25.349734234100204,31.175433527900847,5.825699293800643
whole_spatial_blocks,2005,0.0,5000,10,historical_spatial_month_balanced_minus_random,mae,12.922173492343465,16.67136067844097,3.7491871860975046
whole_spatial_blocks,2005,0.0,5000,10,historical_spatial_month_balanced_minus_random,median_absolute_error,7.945480301611553,9.708593945286978,1.7631136436754247
whole_spatial_blocks,2005,0.0,5000,10,historical_spatial_month_balanced_minus_random,p95_absolute_error,38.17709318282096,54.13765297143451,15.960559788613551
whole_spatial_blocks,2005,0.0,5000,10,historical_spatial_month_balanced_minus_random,p99_absolute_error,95.24093921728392,129.85018340583602,34.6092441885521
whole_spatial_blocks,2005,0.0,5000,10,historical_spatial_month_balanced_minus_random,bias,0.8210186351739291,-1.7801523507675632,-2.601170985941492
whole_spatial_blocks,2005,0.0,5000,11,historical_spatial_month_balanced_minus_random,rmse,25.96604074737057,33.729664457323004,7.763623709952434
whole_spatial_blocks,2005,0.0,5000,11,historical_spatial_month_balanced_minus_random,mae,12.75316191755397,17.384743614793987,4.6315816972400174
whole_spatial_blocks,2005,0.0,5000,11,historical_spatial_month_balanced_minus_random,median_absolute_error,7.947268503832333,9.6562362930421,1.7089677892097672
whole_spatial_blocks,2005,0.0,5000,11,historical_spatial_month_balanced_minus_random,p95_absolute_error,35.50596434708052,57.763859136220994,22.257894789140472
whole_spatial_blocks,2005,0.0,5000,11,historical_spatial_month_balanced_minus_random,p99_absolute_error,100.91758752752732,132.97328767446436,32.05570014693704
whole_spatial_blocks,2005,0.0,5000,11,historical_spatial_month_balanced_minus_random,bias,0.438511945341334,-4.8927207050514,-5.331232650392734
whole_spatial_blocks,2005,0.0,5000,12,historical_spatial_month_balanced_minus_random,rmse,28.81519597350825,33.34525193544731,4.530055961939059
