year,spatial_fold,strategy,budget,seed,month,selected_count,selected_fraction,candidate_fraction,equal_month_fraction
2005,0,random,1000,1,5,91,0.091,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,6,67,0.067,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,7,77,0.077,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,8,85,0.085,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,9,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,10,101,0.101,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,11,81,0.081,0.08333333333333333,0.08333333333333333
2005,0,random,1000,1,12,94,0.094,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,1,410,0.082,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,2,382,0.0764,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,3,407,0.0814,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,4,408,0.0816,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,5,433,0.0866,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,6,403,0.0806,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,7,399,0.0798,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,8,419,0.0838,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,9,461,0.0922,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,10,437,0.0874,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,11,412,0.0824,0.08333333333333333,0.08333333333333333
2005,0,random,5000,1,12,429,0.0858,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,1,86,0.086,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,2,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,3,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,4,59,0.059,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,5,96,0.096,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,6,81,0.081,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,7,85,0.085,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,8,71,0.071,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,9,99,0.099,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,10,99,0.099,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,11,98,0.098,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,1,12,72,0.072,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,1,394,0.0788,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,2,463,0.0926,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,3,384,0.0768,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,4,310,0.062,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,5,455,0.091,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,6,399,0.0798,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,7,391,0.0782,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,8,360,0.072,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,9,446,0.0892,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,10,464,0.0928,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,11,564,0.1128,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,1,12,370,0.074,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,1,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,2,70,0.07,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,3,76,0.076,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,4,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,5,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,6,70,0.07,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,7,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,8,83,0.083,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,9,96,0.096,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,10,82,0.082,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,11,101,0.101,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,1,12,87,0.087,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,1,438,0.0876,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,2,406,0.0812,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,3,415,0.083,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,4,418,0.0836,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,5,399,0.0798,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,6,399,0.0798,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,7,436,0.0872,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,8,405,0.081,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,9,413,0.0826,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,10,423,0.0846,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,11,426,0.0852,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,1,12,422,0.0844,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,1,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,2,72,0.072,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,3,81,0.081,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,4,81,0.081,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,5,90,0.09,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,6,95,0.095,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,7,100,0.1,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,8,70,0.07,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,9,69,0.069,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,10,81,0.081,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,11,101,0.101,0.08333333333333333,0.08333333333333333
2005,0,random,1000,2,12,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,1,424,0.0848,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,2,423,0.0846,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,3,387,0.0774,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,4,401,0.0802,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,5,392,0.0784,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,6,427,0.0854,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,7,447,0.0894,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,8,414,0.0828,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,9,392,0.0784,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,10,413,0.0826,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,11,441,0.0882,0.08333333333333333,0.08333333333333333
2005,0,random,5000,2,12,439,0.0878,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,1,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,2,75,0.075,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,3,83,0.083,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,4,51,0.051,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,5,103,0.103,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,6,68,0.068,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,7,82,0.082,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,8,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,9,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,10,102,0.102,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,11,108,0.108,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,2,12,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,1,419,0.0838,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,2,449,0.0898,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,3,374,0.0748,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,4,304,0.0608,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,5,435,0.087,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,6,412,0.0824,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,7,372,0.0744,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,8,397,0.0794,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,9,426,0.0852,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,10,466,0.0932,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,11,572,0.1144,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,2,12,374,0.0748,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,1,70,0.07,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,2,85,0.085,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,3,101,0.101,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,4,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,5,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,6,98,0.098,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,7,76,0.076,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,8,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,9,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,10,68,0.068,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,11,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,2,12,76,0.076,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,1,383,0.0766,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,2,427,0.0854,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,3,432,0.0864,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,4,411,0.0822,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,5,413,0.0826,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,6,422,0.0844,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,7,440,0.088,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,8,410,0.082,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,9,435,0.087,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,10,407,0.0814,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,11,398,0.0796,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,2,12,422,0.0844,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,1,72,0.072,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,2,77,0.077,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,3,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,4,95,0.095,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,5,93,0.093,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,6,77,0.077,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,7,82,0.082,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,8,86,0.086,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,9,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,10,73,0.073,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,11,112,0.112,0.08333333333333333,0.08333333333333333
2005,0,random,1000,3,12,66,0.066,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,1,392,0.0784,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,2,430,0.086,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,3,425,0.085,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,4,423,0.0846,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,5,432,0.0864,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,6,417,0.0834,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,7,388,0.0776,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,8,424,0.0848,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,9,395,0.079,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,10,410,0.082,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,11,454,0.0908,0.08333333333333333,0.08333333333333333
2005,0,random,5000,3,12,410,0.082,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,1,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,2,98,0.098,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,3,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,4,62,0.062,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,5,104,0.104,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,6,75,0.075,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,7,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,8,66,0.066,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,9,83,0.083,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,10,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,11,106,0.106,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,3,12,72,0.072,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,1,415,0.083,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,2,475,0.095,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,3,377,0.0754,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,4,302,0.0604,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,5,454,0.0908,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,6,397,0.0794,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,7,382,0.0764,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,8,377,0.0754,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,9,392,0.0784,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,10,469,0.0938,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,11,559,0.1118,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,3,12,401,0.0802,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,1,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,2,79,0.079,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,3,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,4,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,5,100,0.1,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,6,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,7,66,0.066,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,8,86,0.086,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,9,90,0.09,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,10,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,11,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,3,12,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,1,417,0.0834,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,2,394,0.0788,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,3,411,0.0822,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,4,417,0.0834,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,5,432,0.0864,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,6,409,0.0818,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,7,429,0.0858,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,8,412,0.0824,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,9,418,0.0836,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,10,425,0.085,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,11,411,0.0822,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,3,12,425,0.085,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,1,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,2,87,0.087,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,3,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,4,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,5,104,0.104,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,6,60,0.06,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,7,87,0.087,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,8,94,0.094,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,9,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,10,83,0.083,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,11,63,0.063,0.08333333333333333,0.08333333333333333
2005,0,random,1000,4,12,79,0.079,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,1,417,0.0834,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,2,419,0.0838,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,3,407,0.0814,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,4,406,0.0812,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,5,449,0.0898,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,6,410,0.082,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,7,415,0.083,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,8,418,0.0836,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,9,426,0.0852,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,10,426,0.0852,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,11,388,0.0776,0.08333333333333333,0.08333333333333333
2005,0,random,5000,4,12,419,0.0838,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,1,66,0.066,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,2,78,0.078,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,3,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,4,47,0.047,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,5,97,0.097,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,6,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,7,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,8,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,9,95,0.095,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,10,82,0.082,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,11,105,0.105,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,4,12,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,1,411,0.0822,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,2,473,0.0946,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,3,379,0.0758,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,4,310,0.062,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,5,463,0.0926,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,6,389,0.0778,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,7,377,0.0754,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,8,395,0.079,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,9,400,0.08,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,10,459,0.0918,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,11,555,0.111,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,4,12,389,0.0778,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,1,76,0.076,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,2,81,0.081,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,3,85,0.085,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,4,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,5,56,0.056,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,6,101,0.101,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,7,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,8,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,9,96,0.096,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,10,96,0.096,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,11,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,4,12,83,0.083,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,1,395,0.079,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,2,416,0.0832,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,3,417,0.0834,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,4,425,0.085,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,5,412,0.0824,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,6,424,0.0848,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,7,432,0.0864,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,8,404,0.0808,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,9,422,0.0844,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,10,420,0.084,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,11,423,0.0846,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,5000,4,12,410,0.082,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,1,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,2,93,0.093,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,3,75,0.075,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,4,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,5,68,0.068,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,6,71,0.071,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,7,79,0.079,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,8,89,0.089,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,9,90,0.09,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,10,86,0.086,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,11,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,random,1000,5,12,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,1,419,0.0838,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,2,398,0.0796,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,3,407,0.0814,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,4,401,0.0802,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,5,389,0.0778,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,6,435,0.087,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,7,409,0.0818,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,8,426,0.0852,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,9,442,0.0884,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,10,399,0.0798,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,11,426,0.0852,0.08333333333333333,0.08333333333333333
2005,0,random,5000,5,12,449,0.0898,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,1,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,2,72,0.072,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,3,61,0.061,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,4,40,0.04,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,5,106,0.106,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,6,76,0.076,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,7,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,8,73,0.073,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,9,92,0.092,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,10,99,0.099,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,11,118,0.118,0.08333333333333333,0.08333333333333333
2005,0,historical_density,1000,5,12,87,0.087,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,1,414,0.0828,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,2,452,0.0904,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,3,357,0.0714,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,4,269,0.0538,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,5,454,0.0908,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,6,384,0.0768,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,7,384,0.0768,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,8,379,0.0758,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,9,433,0.0866,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,10,493,0.0986,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,11,582,0.1164,0.08333333333333333,0.08333333333333333
2005,0,historical_density,5000,5,12,399,0.0798,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,5,1,74,0.074,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,5,2,80,0.08,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,5,3,88,0.088,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,5,4,84,0.084,0.08333333333333333,0.08333333333333333
2005,0,spatial_coverage,1000,5,5,82,0.082,0.08333333333333333,0.08333333333333333
