/* DATA DESCRIPTION:
Citation:	Boebel, Olaf (2017): Station list and links to master tracks in different resolutions of POLARSTERN cruise PS103 (ANT-XXXII/2), Cape Town - Punta Arenas, 2016-12-16 - 2017-02-03 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.875075
Related to:	Boebel, Olaf (2017): The Expedition PS103 of the Research Vessel POLARSTERN to the Weddell Sea in 2016/2017. Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 710, 160 pp, https://doi.org/10.2312/BzPM_0710_2017
Other version:	Master track of POLARSTERN cruise PS103 (ANT-XXXII/2) in 1 sec resolution (zipped, 37.7 MB) (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS103_mastertrack.zip)
Further details:	Event list of POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: https://pangaea.de/ddi/PS103.tab?retr=events/Polarstern/PS103.retr&conf=events/CruiseReportText.conf&format=textfile)
	Generalized master track of POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS103_mastertrack_generalized.zip)
	Trackline map and processing report for navigation sensors from POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: hdl:10013/epic.50787)
Coverage:	MEDIAN LATITUDE: -62.385535 * MEDIAN LONGITUDE: -20.208367 * SOUTH-BOUND LATITUDE: -71.368035 * WEST-BOUND LONGITUDE: -70.802998 * NORTH-BOUND LATITUDE: -33.858214 * EAST-BOUND LONGITUDE: 18.435792
	DATE/TIME START: 2016-12-16T00:20:00 * DATE/TIME END: 2017-02-02T14:15:43
Event(s):	PS103-track * LATITUDE START: -33.906800 * LONGITUDE START: 18.433700 * LATITUDE END: -53.144700 * LONGITUDE END: -70.909100 * DATE/TIME START: 2016-12-16T00:00:00 * DATE/TIME END: 2017-02-02T15:00:00 * CAMPAIGN: PS103 (ANT-XXXII/2) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	13994 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2017-01-26T21:30	-63.48267	-51.67628	10.993	266.8
2017-01-26T21:40	-63.48501	-51.74684	11.374	265.7
2017-01-26T21:50	-63.48854	-51.81699	11.346	263.5
2017-01-26T22:00	-63.49147	-51.88477	10.944	264.4
2017-01-26T22:10	-63.49309	-51.94234	9.271	266.4
2017-01-26T22:20	-63.49199	-52.00047	9.349	272.4
2017-01-26T22:30	-63.48804	-52.04967	8.033	280.2
2017-01-26T22:40	-63.48393	-52.08930	6.541	283.1
2017-01-26T22:50	-63.48359	-52.09159	0.386	288.1
2017-01-26T23:00	-63.48342	-52.09286	0.214	287.3
2017-01-26T23:10	-63.48202	-52.09777	0.935	302.5
2017-01-26T23:20	-63.48069	-52.09822	0.486	351.5
2017-01-26T23:30	-63.47843	-52.13724	6.326	277.4
2017-01-26T23:40	-63.47264	-52.16733	5.267	293.3
2017-01-26T23:50	-63.47157	-52.16703	0.390	7.0
2017-01-27T00:00	-63.47141	-52.16638	0.120	61.3
2017-01-27T00:10	-63.47094	-52.16725	0.221	320.3
2017-01-27T00:20	-63.47087	-52.16679	0.079	72.4
2017-01-27T00:30	-63.47079	-52.16709	0.056	301.2
2017-01-27T00:40	-63.47075	-52.16664	0.073	79.5
2017-01-27T00:50	-63.45337	-52.19826	8.066	320.9
2017-01-27T01:00	-63.43198	-52.23385	9.598	323.3
2017-01-27T01:10	-63.41041	-52.26854	9.567	324.2
2017-01-27T01:20	-63.40284	-52.28510	3.815	315.6
2017-01-27T01:30	-63.40292	-52.28795	0.461	266.3
2017-01-27T01:40	-63.40372	-52.28807	0.287	183.8
2017-01-27T01:50	-63.40437	-52.29007	0.399	234.0
2017-01-27T02:00	-63.40530	-52.29175	0.431	218.8
2017-01-27T02:10	-63.40590	-52.29357	0.364	233.7
2017-01-27T02:20	-63.40493	-52.29924	0.979	290.9
2017-01-27T02:30	-63.40248	-52.30911	1.819	299.0
2017-01-27T02:40	-63.40028	-52.31894	1.770	296.5
2017-01-27T02:50	-63.39839	-52.32912	1.778	292.5
2017-01-27T03:00	-63.39647	-52.33971	1.842	292.1
2017-01-27T03:10	-63.39334	-52.36042	3.524	288.6
2017-01-27T03:20	-63.39053	-52.41608	9.033	276.4
2017-01-27T03:30	-63.38839	-52.47173	9.008	274.9
2017-01-27T03:40	-63.38609	-52.53281	9.886	274.8
2017-01-27T03:50	-63.38063	-52.59207	9.759	281.6
2017-01-27T04:00	-63.37829	-52.60090	1.656	300.6
2017-01-27T04:10	-63.37823	-52.60271	0.293	273.8
2017-01-27T04:20	-63.37796	-52.60458	0.317	287.9
2017-01-27T04:30	-63.37807	-52.60263	0.317	96.6
2017-01-27T04:40	-63.38947	-52.55018	9.404	115.9
2017-01-27T04:50	-63.40032	-52.50552	8.192	118.5
2017-01-27T05:00	-63.41171	-52.46844	7.249	124.5
2017-01-27T05:10	-63.41832	-52.44368	4.646	120.8
2017-01-27T05:20	-63.42399	-52.41764	4.664	116.0
2017-01-27T05:30	-63.43077	-52.38532	5.751	115.2
2017-01-27T05:40	-63.43633	-52.35910	4.673	115.4
2017-01-27T05:50	-63.43990	-52.32937	4.956	105.0
2017-01-27T06:00	-63.44249	-52.29892	4.989	100.8
2017-01-27T06:10	-63.44764	-52.26616	5.590	109.4
2017-01-27T06:20	-63.45468	-52.23432	5.718	116.3
2017-01-27T06:30	-63.46346	-52.19881	6.529	119.0
2017-01-27T06:40	-63.46940	-52.16813	5.378	113.5
2017-01-27T06:50	-63.47684	-52.13260	6.310	115.1
2017-01-27T07:00	-63.48242	-52.10745	4.515	116.4
2017-01-27T07:10	-63.48514	-52.10413	1.115	151.4
2017-01-27T07:20	-63.48788	-52.10436	0.988	182.1
2017-01-27T07:30	-63.48966	-52.10654	0.730	208.6
2017-01-27T07:40	-63.49281	-52.10594	1.138	175.2
2017-01-27T07:50	-63.49519	-52.09035	2.648	108.8
2017-01-27T08:00	-63.48582	-52.10032	3.733	334.6
2017-01-27T08:10	-63.48492	-52.10119	0.355	336.7
2017-01-27T08:20	-63.48522	-52.10046	0.161	132.8
2017-01-27T08:30	-63.48490	-52.10047	0.116	358.6
2017-01-27T08:40	-63.48540	-52.10175	0.273	228.6
2017-01-27T08:50	-63.47407	-52.09262	4.337	19.8
2017-01-27T09:00	-63.44805	-52.04675	11.924	38.3
2017-01-27T09:10	-63.41986	-52.00578	12.107	33.0
2017-01-27T09:20	-63.39123	-51.96725	12.034	31.1
2017-01-27T09:30	-63.36143	-51.93299	12.069	27.3
2017-01-27T09:40	-63.33122	-51.89877	12.200	27.0
2017-01-27T09:50	-63.30118	-51.86375	12.210	27.6
2017-01-27T10:00	-63.27069	-51.82971	12.284	26.7
2017-01-27T10:10	-63.26125	-51.82849	3.403	3.3
2017-01-27T10:20	-63.25930	-51.82859	0.701	358.7
2017-01-27T10:30	-63.25924	-51.82829	0.053	65.8
2017-01-27T10:40	-63.25990	-51.82885	0.254	200.9
2017-01-27T10:50	-63.26054	-51.82738	0.330	134.0
2017-01-27T11:00	-63.25762	-51.82583	1.079	13.5
2017-01-27T11:10	-63.25864	-51.83374	1.332	254.1
2017-01-27T11:20	-63.26532	-51.82409	2.870	147.0
2017-01-27T11:30	-63.29497	-51.86041	12.186	208.8
2017-01-27T11:40	-63.32464	-51.89687	12.201	208.9
2017-01-27T11:50	-63.35400	-51.93307	12.080	208.9
2017-01-27T12:00	-63.38315	-51.96937	12.022	209.1
2017-01-27T12:10	-63.41272	-52.00238	11.903	206.6
2017-01-27T12:20	-63.43999	-52.03564	11.183	208.6
2017-01-27T12:30	-63.46926	-52.06847	11.790	206.6
2017-01-27T12:40	-63.48116	-52.09716	6.293	227.1
2017-01-27T12:50	-63.48124	-52.09823	0.175	260.2
2017-01-27T13:00	-63.48119	-52.09830	0.021	327.1
2017-01-27T13:10	-63.48117	-52.09923	0.151	272.4
2017-01-27T13:20	-63.48188	-52.09791	0.331	140.0
2017-01-27T13:30	-63.48163	-52.09828	0.108	326.6
2017-01-27T13:40	-63.48183	-52.09832	0.075	185.3
2017-01-27T13:50	-63.48154	-52.09861	0.116	336.3
2017-01-27T14:00	-63.48214	-52.09771	0.259	146.0
2017-01-27T14:10	-63.48199	-52.09754	0.060	26.9
2017-01-27T14:20	-63.48183	-52.09790	0.080	314.2
2017-01-27T14:30	-63.48244	-52.09985	0.382	235.1
2017-01-27T14:40	-63.48250	-52.09949	0.062	110.7
2017-01-27T14:50	-63.48234	-52.09877	0.130	62.9
2017-01-27T15:00	-63.48235	-52.09845	0.052	97.1
2017-01-27T15:10	-63.48226	-52.09858	0.040	328.5
2017-01-27T15:20	-63.48222	-52.09869	0.023	310.0
2017-01-27T15:30	-63.48258	-52.09970	0.209	230.7
2017-01-27T15:40	-63.48264	-52.10025	0.091	257.3
2017-01-27T15:50	-63.48295	-52.10002	0.118	161.2
2017-01-27T16:00	-63.48391	-52.10106	0.385	206.0
2017-01-27T16:10	-63.48517	-52.10141	0.458	187.0
2017-01-27T16:20	-63.48647	-52.10126	0.468	177.0
2017-01-27T16:30	-63.48748	-52.09897	0.518	134.7
2017-01-27T16:40	-63.49199	-52.07993	3.463	118.0
2017-01-27T16:50	-63.48883	-52.01058	11.202	84.2
2017-01-27T17:00	-63.48441	-51.96271	7.858	78.3
2017-01-27T17:10	-63.48213	-51.92099	6.756	83.0
2017-01-27T17:20	-63.47848	-51.87670	7.241	79.6
2017-01-27T17:30	-63.47880	-51.87815	0.259	243.7
2017-01-27T17:40	-63.47951	-51.87692	0.321	142.2
2017-01-27T17:50	-63.47969	-51.87998	0.496	262.4
2017-01-27T18:00	-63.48023	-51.88088	0.242	216.9
2017-01-27T18:10	-63.48107	-51.88065	0.307	173.0
2017-01-27T18:20	-63.48197	-51.87993	0.343	160.1
2017-01-27T18:30	-63.48278	-51.88006	0.294	184.2
2017-01-27T18:40	-63.47666	-51.91092	5.429	294.0
2017-01-27T18:50	-63.46879	-51.95123	7.075	293.6
2017-01-27T19:00	-63.46280	-51.99615	7.540	286.6
2017-01-27T19:10	-63.45522	-52.04295	8.008	289.9
2017-01-27T19:20	-63.44840	-52.08983	7.934	288.0
2017-01-27T19:30	-63.44277	-52.13455	7.479	285.7
2017-01-27T19:40	-63.43733	-52.17335	6.545	287.4
2017-01-27T19:50	-63.43164	-52.21544	7.080	286.8
2017-01-27T20:00	-63.42604	-52.25670	6.944	286.9
2017-01-27T20:10	-63.42064	-52.29721	6.809	286.6
2017-01-27T20:20	-63.41467	-52.34021	7.253	287.2
2017-01-27T20:30	-63.40877	-52.38418	7.398	286.7
2017-01-27T20:40	-63.40279	-52.42782	7.356	287.0
2017-01-27T20:50	-63.39665	-52.47181	7.428	287.3
2017-01-27T21:00	-63.39078	-52.51659	7.525	286.3
2017-01-27T21:10	-63.38455	-52.56156	7.590	287.2
2017-01-27T21:20	-63.37844	-52.60703	7.659	286.7
2017-01-27T21:30	-63.37206	-52.65292	7.752	287.2
2017-01-27T21:40	-63.36613	-52.69675	7.390	286.8
2017-01-27T21:50	-63.36009	-52.74104	7.471	286.9
2017-01-27T22:00	-63.35397	-52.78532	7.482	287.1
2017-01-27T22:10	-63.34785	-52.83030	7.591	286.9
2017-01-27T22:20	-63.34290	-52.87562	7.533	283.6
2017-01-27T22:30	-63.34034	-52.92162	7.490	277.1
2017-01-27T22:40	-63.33858	-52.96473	6.993	275.2
2017-01-27T22:50	-63.33343	-53.00423	6.645	286.2
2017-01-27T23:00	-63.32515	-53.03683	6.053	299.5
2017-01-27T23:10	-63.32030	-53.05296	3.139	303.8
2017-01-27T23:20	-63.32042	-53.05286	0.046	159.7
2017-01-27T23:30	-63.32041	-53.05343	0.092	272.1
2017-01-27T23:40	-63.32032	-53.05490	0.241	277.7
2017-01-27T23:50	-63.32108	-53.05431	0.289	160.8
2017-01-28T00:00	-63.31723	-53.07560	3.709	291.9
2017-01-28T00:10	-63.31018	-53.11066	6.211	294.1
2017-01-28T00:20	-63.30558	-53.14559	5.889	286.3
2017-01-28T00:30	-63.29960	-53.18159	6.208	290.3
2017-01-28T00:40	-63.29449	-53.22188	6.772	285.7
2017-01-28T00:50	-63.28977	-53.26403	7.030	284.0
2017-01-28T01:00	-63.28212	-53.30391	7.018	293.1
2017-01-28T01:10	-63.27420	-53.34457	7.173	293.4
2017-01-28T01:20	-63.26884	-53.37633	5.495	290.6
2017-01-28T01:30	-63.26138	-53.41812	7.281	291.6
2017-01-28T01:40	-63.25353	-53.45954	7.283	292.8
2017-01-28T01:50	-63.24742	-53.50555	7.774	286.4
2017-01-28T02:00	-63.24186	-53.54322	6.426	288.1
2017-01-28T02:10	-63.23799	-53.57034	4.611	287.6
2017-01-28T02:20	-63.23354	-53.61369	7.210	282.8
2017-01-28T02:30	-63.22781	-53.65634	7.217	286.6
2017-01-28T02:40	-63.22249	-53.69338	6.306	287.7
2017-01-28T02:50	-63.22201	-53.70281	1.539	276.4
2017-01-28T03:00	-63.22239	-53.70274	0.136	175.6
2017-01-28T03:10	-63.22341	-53.70153	0.415	151.8
2017-01-28T03:20	-63.23038	-53.67938	4.384	124.9
2017-01-28T03:30	-63.23206	-53.68225	0.763	217.7
2017-01-28T03:40	-63.23215	-53.69215	1.605	268.8
2017-01-28T03:50	-63.23054	-53.69927	1.291	296.6
2017-01-28T04:00	-63.22618	-53.70937	2.271	313.8
2017-01-28T04:10	-63.22222	-53.66827	6.817	77.9
2017-01-28T04:20	-63.22160	-53.63072	6.095	87.9
2017-01-28T04:30	-63.22332	-53.58991	6.649	95.3
2017-01-28T04:40	-63.21825	-53.55068	6.620	74.0
2017-01-28T04:50	-63.22202	-53.51238	6.360	102.3
2017-01-28T05:00	-63.24303	-53.46833	10.404	136.7
2017-01-28T05:10	-63.25584	-53.41871	9.270	119.8
2017-01-28T05:20	-63.27137	-53.38245	8.111	133.6
2017-01-28T05:30	-63.27138	-53.32211	9.772	90.1
2017-01-28T05:40	-63.27618	-53.26848	8.852	101.3
2017-01-28T05:50	-63.28090	-53.21795	8.356	101.8
2017-01-28T06:00	-63.29534	-53.17440	8.760	126.4
2017-01-28T06:10	-63.30797	-53.12114	9.741	117.9
2017-01-28T06:20	-63.31258	-53.06211	9.691	99.9
2017-01-28T06:30	-63.31988	-53.00685	9.313	106.4
2017-01-28T06:40	-63.32476	-52.94620	9.960	100.2
2017-01-28T06:50	-63.32855	-52.88361	10.208	97.7
2017-01-28T07:00	-63.33192	-52.82359	9.775	97.2
2017-01-28T07:10	-63.33838	-52.76151	10.296	103.1
2017-01-28T07:20	-63.34725	-52.69837	10.690	107.4
2017-01-28T07:30	-63.35643	-52.63521	10.720	108.0
2017-01-28T07:40	-63.36558	-52.57229	10.678	108.0
2017-01-28T07:50	-63.37433	-52.50861	10.750	107.1
2017-01-28T08:00	-63.38231	-52.44409	10.799	105.5
2017-01-28T08:10	-63.39012	-52.37840	10.962	104.9
2017-01-28T08:20	-63.39889	-52.31347	10.934	106.8
2017-01-28T08:30	-63.40576	-52.27388	6.845	111.2
2017-01-28T08:40	-63.40399	-52.28590	2.038	288.2
2017-01-28T08:50	-63.40357	-52.28527	0.182	33.4
2017-01-28T09:00	-63.40311	-52.28612	0.216	321.1
2017-01-28T09:10	-63.40322	-52.28675	0.110	247.4
2017-01-28T09:20	-63.40334	-52.28662	0.048	154.9
2017-01-28T09:30	-63.40325	-52.28705	0.077	297.0
2017-01-28T09:40	-63.40329	-52.28684	0.038	116.8
2017-01-28T09:50	-63.40297	-52.28665	0.121	14.1
2017-01-28T10:00	-63.40156	-52.28743	0.524	346.2
2017-01-28T10:10	-63.39950	-52.29413	1.308	304.4
2017-01-28T10:20	-63.39211	-52.35396	10.008	285.4
2017-01-28T10:30	-63.38454	-52.41895	10.830	284.5
2017-01-28T10:40	-63.37679	-52.48311	10.721	285.0
2017-01-28T10:50	-63.36808	-52.54734	10.829	286.8
2017-01-28T11:00	-63.36017	-52.60509	9.746	287.0
2017-01-28T11:10	-63.35177	-52.66021	9.401	288.8
2017-01-28T11:20	-63.34436	-52.71383	9.060	287.1
2017-01-28T11:30	-63.33763	-52.77196	9.699	284.4
2017-01-28T11:40	-63.32797	-52.82440	9.160	292.3
2017-01-28T11:50	-63.32289	-52.87869	8.963	281.7
2017-01-28T12:00	-63.31679	-52.93353	9.133	283.9
2017-01-28T12:10	-63.31152	-52.98919	9.198	281.9
2017-01-28T12:20	-63.31066	-53.03826	7.942	272.2
2017-01-28T12:30	-63.30388	-53.09108	8.884	285.9
2017-01-28T12:40	-63.29122	-53.14593	9.976	297.1
2017-01-28T12:50	-63.28213	-53.20205	9.655	289.8
2017-01-28T13:00	-63.27160	-53.24919	8.521	296.4
2017-01-28T13:10	-63.26419	-53.29043	7.194	291.8
2017-01-28T13:20	-63.26349	-53.32799	6.090	272.3
2017-01-28T13:30	-63.25822	-53.37167	7.326	285.0
2017-01-28T13:40	-63.24985	-53.41470	7.595	293.4
2017-01-28T13:50	-63.24224	-53.45519	7.112	292.6
2017-01-28T14:00	-63.23417	-53.49552	7.156	294.0
2017-01-28T14:10	-63.22797	-53.53698	7.082	288.3
2017-01-28T14:20	-63.22274	-53.57390	6.278	287.4
2017-01-28T14:30	-63.21866	-53.61963	7.562	281.2
2017-01-28T14:40	-63.21383	-53.66415	7.430	283.5
2017-01-28T14:50	-63.21036	-53.71283	7.997	279.0
2017-01-28T15:00	-63.20325	-53.75971	8.028	288.6
2017-01-28T15:10	-63.19472	-53.80625	8.155	292.1
2017-01-28T15:20	-63.19018	-53.85574	8.201	281.5
2017-01-28T15:30	-63.18726	-53.90703	8.395	277.2
2017-01-28T15:40	-63.18415	-53.96976	10.251	276.2
2017-01-28T15:50	-63.17444	-54.02111	9.045	292.7
2017-01-28T16:00	-63.16446	-54.06090	7.398	299.0
2017-01-28T16:10	-63.15963	-54.11490	8.948	281.2
2017-01-28T16:20	-63.15448	-54.16218	7.907	283.5
2017-01-28T16:30	-63.15592	-54.16660	0.886	234.2
2017-01-28T16:40	-63.15687	-54.16907	0.528	229.5
2017-01-28T16:50	-63.15563	-54.17346	0.843	302.2
2017-01-28T17:00	-63.14599	-54.20454	6.130	304.5
2017-01-28T17:10	-63.14408	-54.24167	6.079	276.5
2017-01-28T17:20	-63.14723	-54.29001	7.943	261.8
2017-01-28T17:30	-63.14130	-54.32551	6.157	290.3
2017-01-28T17:40	-63.14192	-54.32661	0.285	218.9
2017-01-28T17:50	-63.14243	-54.32697	0.195	197.4
2017-01-28T18:00	-63.14253	-54.33169	0.768	267.2
2017-01-28T18:10	-63.14407	-54.36431	5.334	264.0
2017-01-28T18:20	-63.13875	-54.34269	4.004	61.4
2017-01-28T18:30	-63.13510	-54.34041	1.367	15.7
2017-01-28T18:40	-63.13348	-54.33741	0.762	40.0
2017-01-28T18:50	-63.14520	-54.33573	4.232	176.3
2017-01-28T19:00	-63.14152	-54.33180	1.474	25.8
2017-01-28T19:10	-63.13902	-54.32494	1.433	51.2
2017-01-28T19:20	-63.13242	-54.32003	2.507	18.6
2017-01-28T19:30	-63.12383	-54.33012	3.501	332.0
2017-01-28T19:40	-63.11539	-54.37796	8.361	291.3
2017-01-28T19:50	-63.09565	-54.37161	7.182	8.3
2017-01-28T20:00	-63.07459	-54.35509	8.048	19.6
2017-01-28T20:10	-63.06302	-54.35194	4.197	7.0
2017-01-28T20:20	-63.04018	-54.35948	8.313	351.5
2017-01-28T20:30	-63.01966	-54.36477	7.439	353.3
2017-01-28T20:40	-63.00275	-54.38179	6.693	335.4
2017-01-28T20:50	-62.98681	-54.36385	6.448	27.1
2017-01-28T21:00	-62.96993	-54.34104	7.130	31.6
2017-01-28T21:10	-62.95400	-54.33089	5.970	16.2
2017-01-28T21:20	-62.93458	-54.32584	7.042	6.7
2017-01-28T21:30	-62.91477	-54.32175	7.164	5.4
2017-01-28T21:40	-62.89541	-54.30902	7.276	16.7
2017-01-28T21:50	-62.87607	-54.31577	7.052	351.0
2017-01-28T22:00	-62.85564	-54.31141	7.390	5.6
2017-01-28T22:10	-62.84237	-54.28473	6.486	42.5
2017-01-28T22:20	-62.82689	-54.25310	7.622	43.0
2017-01-28T22:30	-62.80790	-54.24170	7.089	15.3
2017-01-28T22:40	-62.78778	-54.23623	7.301	7.1
2017-01-28T22:50	-62.76818	-54.24296	7.142	351.1
2017-01-28T23:00	-62.74899	-54.24869	6.975	352.2
2017-01-28T23:10	-62.73015	-54.25247	6.812	354.8
2017-01-28T23:20	-62.71449	-54.26445	5.974	340.7
2017-01-28T23:30	-62.70667	-54.27731	3.527	323.0
2017-01-28T23:40	-62.68997	-54.28632	6.194	346.1
2017-01-28T23:50	-62.67284	-54.28298	6.192	5.1
2017-01-29T00:00	-62.65574	-54.28480	6.163	357.2
2017-01-29T00:10	-62.63632	-54.28829	7.017	355.3
2017-01-29T00:20	-62.61640	-54.29300	7.213	353.8
2017-01-29T00:30	-62.59796	-54.30421	6.896	344.4
2017-01-29T00:40	-62.58230	-54.32850	6.926	324.4
2017-01-29T00:50	-62.56552	-54.34962	6.986	329.9
2017-01-29T01:00	-62.54867	-54.37110	7.035	329.5
2017-01-29T01:10	-62.53188	-54.39094	6.886	331.4
2017-01-29T01:20	-62.51375	-54.40007	6.699	346.9
2017-01-29T01:30	-62.49620	-54.41522	6.802	338.3
2017-01-29T01:40	-62.47881	-54.43140	6.818	336.7
2017-01-29T01:50	-62.46154	-54.44773	6.785	336.4
2017-01-29T02:00	-62.44476	-54.46361	6.594	336.4
2017-01-29T02:10	-62.42761	-54.47985	6.742	336.3
2017-01-29T02:20	-62.41099	-54.49569	6.541	336.2
2017-01-29T02:30	-62.39137	-54.51448	7.727	336.1
2017-01-29T02:40	-62.36984	-54.53431	8.431	336.9
2017-01-29T02:50	-62.34815	-54.55523	8.553	335.9
2017-01-29T03:00	-62.32533	-54.57670	8.968	336.4
2017-01-29T03:10	-62.30217	-54.59871	9.114	336.2
2017-01-29T03:20	-62.27896	-54.62078	9.138	336.1
2017-01-29T03:30	-62.25688	-54.64124	8.656	336.7
2017-01-29T03:40	-62.23496	-54.66198	8.626	336.2
2017-01-29T03:50	-62.21316	-54.68255	8.575	336.3
2017-01-29T04:00	-62.19125	-54.70310	8.610	336.4
2017-01-29T04:10	-62.16914	-54.72411	8.706	336.1
2017-01-29T04:20	-62.14728	-54.74475	8.602	336.2
2017-01-29T04:30	-62.12503	-54.76557	8.744	336.4
2017-01-29T04:40	-62.10362	-54.78587	8.431	336.1
2017-01-29T04:50	-62.08247	-54.80538	8.296	336.6
2017-01-29T05:00	-62.06097	-54.82549	8.450	336.3
2017-01-29T05:10	-62.04091	-54.84437	7.896	336.2
2017-01-29T05:20	-62.02098	-54.86319	7.847	336.1
2017-01-29T05:30	-62.00059	-54.88172	7.983	336.9
2017-01-29T05:40	-61.98036	-54.90093	7.973	336.0
2017-01-29T05:50	-61.95999	-54.91989	8.008	336.4
2017-01-29T06:00	-61.93929	-54.93928	8.144	336.2
2017-01-29T06:10	-61.91948	-54.95789	7.798	336.1
2017-01-29T06:20	-61.89906	-54.97702	8.036	336.2
2017-01-29T06:30	-61.87856	-54.99615	8.064	336.2
2017-01-29T06:40	-61.85744	-55.01539	8.276	336.7
2017-01-29T06:50	-61.83684	-55.03493	8.126	335.9
2017-01-29T07:00	-61.81559	-55.05423	8.322	336.8
2017-01-29T07:10	-61.79408	-55.07453	8.482	336.0
2017-01-29T07:20	-61.77319	-55.09384	8.207	336.4
2017-01-29T07:30	-61.75185	-55.11360	8.388	336.3
2017-01-29T07:40	-61.73038	-55.13329	8.428	336.5
2017-01-29T07:50	-61.70957	-55.15288	8.204	336.0
2017-01-29T08:00	-61.68785	-55.17323	8.559	336.0
2017-01-29T08:10	-61.66562	-55.19348	8.717	336.6
2017-01-29T08:20	-61.64418	-55.21342	8.440	336.2
2017-01-29T08:30	-61.62317	-55.23276	8.256	336.4
2017-01-29T08:40	-61.60194	-55.25225	8.340	336.4
2017-01-29T08:50	-61.58045	-55.27229	8.464	336.1
2017-01-29T09:00	-61.55792	-55.29272	8.839	336.6
2017-01-29T09:10	-61.53461	-55.31452	9.188	336.0
2017-01-29T09:20	-61.51159	-55.33550	9.036	336.5
2017-01-29T09:30	-61.48783	-55.35728	9.336	336.4
2017-01-29T09:40	-61.48011	-55.36149	2.873	345.4
2017-01-29T09:50	-61.47830	-55.36091	0.660	8.6
2017-01-29T10:00	-61.47717	-55.36206	0.451	334.0
2017-01-29T10:10	-61.49726	-55.39160	8.835	215.1
2017-01-29T10:20	-61.51424	-55.43977	10.288	233.5
2017-01-29T10:30	-61.51334	-55.49929	10.227	271.8
2017-01-29T10:40	-61.51690	-55.49177	1.821	134.8
2017-01-29T10:50	-61.51052	-55.42377	11.901	78.9
2017-01-29T11:00	-61.48229	-55.39587	11.236	25.3
2017-01-29T11:10	-61.45320	-55.41014	10.758	346.8
2017-01-29T11:20	-61.42520	-55.42975	10.632	341.5
2017-01-29T11:30	-61.39866	-55.44958	10.149	340.3
2017-01-29T11:40	-61.37758	-55.46555	8.075	340.1
2017-01-29T11:50	-61.35697	-55.48122	7.896	340.0
2017-01-29T12:00	-61.33671	-55.49770	7.832	338.7
2017-01-29T12:10	-61.31813	-55.52382	8.070	326.0
2017-01-29T12:20	-61.29935	-55.55190	8.322	324.3
2017-01-29T12:30	-61.28109	-55.57907	8.082	324.4
2017-01-29T12:40	-61.26318	-55.60598	7.953	324.1
2017-01-29T12:50	-61.24495	-55.63326	8.088	324.2
2017-01-29T13:00	-61.22626	-55.66079	8.246	324.6
2017-01-29T13:10	-61.20751	-55.68897	8.334	324.1
2017-01-29T13:20	-61.18867	-55.71672	8.318	324.6
2017-01-29T13:30	-61.17060	-55.74426	8.073	323.7
2017-01-29T13:40	-61.15254	-55.77093	7.985	324.5
2017-01-29T13:50	-61.13384	-55.79831	8.245	324.8
2017-01-29T14:00	-61.11531	-55.82622	8.250	323.9
2017-01-29T14:10	-61.09735	-55.85309	7.979	324.1
2017-01-29T14:20	-61.07949	-55.87938	7.892	324.5
2017-01-29T14:30	-61.06196	-55.90512	7.743	324.6
2017-01-29T14:40	-61.04440	-55.93181	7.850	323.7
2017-01-29T14:50	-61.02607	-55.95858	8.082	324.7
2017-01-29T15:00	-61.01737	-55.97597	4.361	315.9
2017-01-29T15:10	-61.01709	-55.97638	0.124	324.6
2017-01-29T15:20	-61.01903	-55.97873	0.810	210.4
2017-01-29T15:30	-61.02099	-55.98141	0.845	213.5
2017-01-29T15:40	-61.02096	-55.98041	0.174	86.3
2017-01-29T15:50	-61.00803	-56.00143	5.925	321.8
2017-01-29T16:00	-60.99585	-56.02607	6.144	315.6
2017-01-29T16:10	-60.99653	-56.02978	0.694	249.2
2017-01-29T16:20	-60.99862	-56.03065	0.767	191.4
2017-01-29T16:30	-60.99907	-56.03372	0.560	253.3
2017-01-29T16:40	-60.99991	-56.03662	0.589	239.3
2017-01-29T16:50	-61.00122	-56.03862	0.589	216.3
2017-01-29T17:00	-61.00260	-56.04052	0.596	213.8
2017-01-29T17:10	-61.00245	-56.04464	0.721	274.1
2017-01-29T17:20	-61.00016	-56.05065	1.335	308.2
2017-01-29T17:30	-60.99882	-56.05454	0.833	305.3
