latitude,longitude,delta_mae_uatm
-71.5,-75.5,-3.5518767096022685
-71.5,-74.5,-6.974458238993016
-71.5,-73.5,-1.7916608126249436
-71.5,-60.5,22.52780854783434
-71.5,-59.5,19.418957460648006
-71.5,-58.5,23.877639145066645
-71.5,-57.5,25.091518422225796
-71.5,-56.5,9.042422432867786
-71.5,-55.5,10.104091188285455
-71.5,-54.5,4.089083620393323
-71.5,-53.5,15.239881353359234
-71.5,-52.5,19.094294091425617
-71.5,-51.5,11.150129077290153
-71.5,-50.5,7.93433974261481
-71.5,-49.5,15.225352500687055
-71.5,-48.5,14.918074270631273
-71.5,-47.5,1.4360933189357485
-71.5,-46.5,12.713533315493642
-71.5,-45.5,7.335431634945294
-71.5,-44.5,9.272089974560052
-71.5,-43.5,1.4703749923240306
-71.5,-42.5,12.271974681731376
-71.5,-41.5,8.091131030123913
-71.5,-40.5,8.439368651844593
-71.5,-39.5,1.482541849592109
-71.5,-38.5,11.783893920169305
-71.5,-37.5,8.819448936716444
-71.5,-36.5,6.882157950498822
-71.5,-35.5,1.9089992128366617
-71.5,-34.5,
-71.5,-33.5,
-71.5,-32.5,-3.943155726301697
-71.5,-31.5,-2.8130342245367626
-71.5,-30.5,2.56797625895077
-71.5,-29.5,2.9242001785851954
-71.5,-28.5,2.5306257923272675
-71.5,-27.5,4.0281735952073205
-71.5,-26.5,1.7931662593736508
-71.5,-25.5,0.08306232893914256
-71.5,-24.5,1.529172195400502
-71.5,-23.5,-0.3516804079613678
-71.5,-22.5,6.6586894594913275
-71.5,-21.5,0.36046736681043434
-71.5,-20.5,-2.875884355579011
-71.5,-19.5,-0.007813238971621672
-71.5,-18.5,-9.244855909657687
-71.5,-17.5,2.049339006587715
-71.5,-16.5,3.9458573498670013
-71.5,-15.5,2.3471854070650373
-71.5,-14.5,
-71.5,-13.5,
-71.5,-12.5,-6.260040749316516
-71.5,-11.5,17.81803732083941
-71.5,168.5,-7.000872474955748
-71.5,169.5,2.5605792224559565
-71.5,170.5,12.933278399540033
-71.5,171.5,1.593132643825431
-71.5,172.5,0.8091062015132859
-71.5,173.5,13.132413976026395
-71.5,174.5,7.11232249193036
-71.5,175.5,0.2673235123115738
-71.5,176.5,1.7581535730214455
-71.5,177.5,4.755695977164297
-71.5,178.5,7.944952373357751
-71.5,179.5,-4.2484603070324045
-70.5,-179.5,5.214130710218194
-70.5,-178.5,1.247726112699839
-70.5,-177.5,0.06320009933624426
-70.5,-176.5,11.40340345565409
-70.5,-175.5,0.8471718091823952
-70.5,-174.5,3.1708179345020335
-70.5,-173.5,
-70.5,-172.5,3.4441886181715597
-70.5,-171.5,
-70.5,-170.5,-0.1541122213197852
-70.5,-169.5,-1.1386637173284129
-70.5,-168.5,-0.9923526783331349
-70.5,-167.5,-1.2766505818512606
-70.5,-166.5,0.5564279197491064
-70.5,-165.5,0.8237839275102097
-70.5,-164.5,
-70.5,-163.5,-4.962025998282284
-70.5,-162.5,-3.278290830769171
-70.5,-161.5,1.4010564682653328
-70.5,-160.5,-3.321593791030706
-70.5,-159.5,-2.586987064047368
-70.5,-158.5,0.22217290281584479
-70.5,-157.5,3.048995818324989
-70.5,-156.5,5.392844977303495
-70.5,-155.5,2.258307057752824
-70.5,-154.5,5.539244839921822
-70.5,-153.5,2.5431439103505404
-70.5,-152.5,11.21572554019923
-70.5,-151.5,2.0565329635866814
-70.5,-150.5,3.206865072178708
-70.5,-149.5,5.0679118321428795
-70.5,-148.5,1.9363374317200428
-70.5,-147.5,2.700373850458691
-70.5,-146.5,9.122455393539479
-70.5,-145.5,7.540472247011053
-70.5,-144.5,3.4780818028846934
-70.5,-143.5,4.52133171034678
-70.5,-142.5,8.676559641737816
-70.5,-141.5,8.263077795661971
-70.5,-140.5,9.152136411758036
-70.5,-139.5,14.159692315206202
-70.5,-138.5,
-70.5,-137.5,11.72184086862652
-70.5,-136.5,6.583419460330482
-70.5,-135.5,5.455716804378529
-70.5,-134.5,6.881152258990021
-70.5,-133.5,11.820833614054147
-70.5,-132.5,0.9245358372050188
-70.5,-131.5,8.537294837549414
-70.5,-130.5,1.267228558049144
-70.5,-129.5,0.9482860278414051
-70.5,-128.5,-0.9765580559981428
-70.5,-127.5,0.2727669762674019
-70.5,-126.5,-0.1590614102282415
-70.5,-125.5,0.07321003185909891
-70.5,-124.5,12.816621501698668
-70.5,-123.5,-0.698784589229275
-70.5,-122.5,-0.3238540256666198
-70.5,-121.5,7.914474719330926
-70.5,-120.5,3.149279887761253
-70.5,-119.5,6.943958051203431
-70.5,-118.5,11.22803706402565
-70.5,-117.5,-3.665059433260712
-70.5,-116.5,4.302226896560086
-70.5,-115.5,7.632941029646087
-70.5,-114.5,9.00875769360722
-70.5,-113.5,3.5774466612518587
-70.5,-112.5,5.418810610618888
-70.5,-111.5,2.595037793993015
-70.5,-110.5,-0.035607629513169314
-70.5,-109.5,9.604044955583488
-70.5,-108.5,2.2238097463187874
-70.5,-107.5,-3.9485713476599873
-70.5,-106.5,
-70.5,-105.5,0.6803005114377045
-70.5,-104.5,3.5799152777098193
-70.5,-103.5,2.816634425482734
-70.5,-102.5,1.8390790093527087
-70.5,-101.5,-0.5495133163338437
-70.5,-100.5,3.6495073930213504
-70.5,-99.5,-4.09720687869382
-70.5,-98.5,-0.6931326529361623
-70.5,-97.5,-2.4180227743499856
-70.5,-96.5,5.022632921616816
-70.5,-95.5,-1.986595382009523
-70.5,-94.5,2.0318183699801544
-70.5,-93.5,6.306203898457035
-70.5,-92.5,-1.4470463276360928
-70.5,-91.5,-3.080123163664333
-70.5,-90.5,0.1955240899572388
-70.5,-89.5,10.857171834881612
-70.5,-88.5,-2.156117731314195
-70.5,-87.5,5.906288108002997
-70.5,-86.5,9.20400163824745
-70.5,-85.5,7.442283666400646
-70.5,-84.5,6.139619675349538
-70.5,-83.5,5.416054378266843
-70.5,-82.5,10.157953971034066
-70.5,-81.5,6.746836944289379
-70.5,-80.5,7.181804514479431
-70.5,-79.5,16.996119439947375
-70.5,-78.5,4.931089943387004
-70.5,-77.5,-2.864584562614816
-70.5,-76.5,1.169537520031298
-70.5,-75.5,-4.122206711351501
-70.5,-74.5,-15.49694218625882
-70.5,-73.5,
-70.5,-60.5,17.093305959474478
-70.5,-59.5,25.79595033990515
-70.5,-58.5,12.18040839837052
-70.5,-57.5,11.091616678076853
-70.5,-56.5,22.219901939957644
-70.5,-55.5,2.1017548476548846
-70.5,-54.5,6.150227081434636
-70.5,-53.5,17.156057307976695
-70.5,-52.5,7.777070913937052
-70.5,-51.5,24.006367651836722
-70.5,-50.5,27.02074876743565
-70.5,-49.5,1.732357926634073
-70.5,-48.5,2.3590559684228474
-70.5,-47.5,5.2548226612894195
-70.5,-46.5,5.507553069376669
-70.5,-45.5,0.5118530777182819
-70.5,-44.5,11.022535015077057
-70.5,-43.5,2.128072726379994
-70.5,-42.5,1.5115747787309743
-70.5,-41.5,3.6841165975429497
-70.5,-40.5,4.0366620571140475
-70.5,-39.5,
-70.5,-38.5,6.996603599385324
-70.5,-37.5,15.166934615224012
-70.5,-36.5,17.105584929038347
-70.5,-35.5,1.8933680632312537
-70.5,-34.5,6.546840362689905
-70.5,-33.5,8.60213831539821
-70.5,-32.5,6.171502424218328
-70.5,-31.5,-4.942268740140179
-70.5,-30.5,1.3982341744845463
-70.5,-29.5,
-70.5,-28.5,-3.502956224603288
-70.5,-27.5,-3.7078189500094307
-70.5,-26.5,4.930830038975934
-70.5,-25.5,4.632140004642379
-70.5,-24.5,-0.3548252241152481
-70.5,-23.5,-3.6020704761227744
-70.5,-22.5,1.3890924041268118
-70.5,-21.5,-0.2739216651471281
-70.5,-20.5,1.7562568548975355
-70.5,-19.5,-0.48994649194793993
-70.5,-18.5,-5.267133229306758
-70.5,-17.5,0.9355708383566768
-70.5,-16.5,3.421337246195834
-70.5,-15.5,-1.3845726104796832
-70.5,-14.5,6.213551144685447
-70.5,-13.5,-9.248521831396094
-70.5,-12.5,-4.819482828240211
-70.5,-11.5,
-70.5,-10.5,2.4599501974737024
-70.5,-9.5,-3.371927892662023
-70.5,-8.5,9.959452324995965
-70.5,-7.5,4.152064657963292
-70.5,-6.5,11.02731291531614
-70.5,-5.5,-0.3095037946986796
-70.5,-4.5,5.225319025217521
-70.5,-3.5,5.4208552612131005
-70.5,-2.5,9.593298144087662
-70.5,4.5,18.698064466593497
-70.5,22.5,14.723659567906516
-70.5,23.5,-4.238229020913106
-70.5,24.5,5.834705379412393
-70.5,161.5,6.787950540535514
-70.5,162.5,7.601841980205727
-70.5,163.5,-14.357852777364146
-70.5,164.5,9.02629370191829
-70.5,165.5,8.665130072285388
-70.5,166.5,-6.273200646741454
-70.5,167.5,-4.442226530678472
-70.5,168.5,-1.475081592769584
-70.5,169.5,-0.3815785229333848
-70.5,170.5,5.228426924004076
-70.5,171.5,
-70.5,172.5,9.816513576874438
-70.5,173.5,
-70.5,174.5,-5.9858763932822505
-70.5,175.5,-4.343371148906773
-70.5,176.5,5.786185060394274
-70.5,177.5,9.174695902660709
-70.5,178.5,-7.091077617085094
-70.5,179.5,6.853063388246294
-69.5,-179.5,-4.498816138757193
-69.5,-178.5,3.684525582429579
-69.5,-177.5,-2.5197243470792863
-69.5,-176.5,
-69.5,-175.5,7.3976387687467655
-69.5,-174.5,6.988066520884665
-69.5,-173.5,-0.8796053495193519
-69.5,-172.5,-1.4639913892791583
-69.5,-171.5,1.810683185251139
-69.5,-170.5,1.2947415400178448
-69.5,-169.5,16.14936374821013
-69.5,-168.5,-1.0396204726126896
-69.5,-167.5,1.010393597606856
-69.5,-166.5,-0.7030380739492461
-69.5,-165.5,5.600658031808541
-69.5,-164.5,4.790664201352195
-69.5,-163.5,0.87596138772538
-69.5,-162.5,-2.6079471779496863
-69.5,-161.5,5.901812917364074
-69.5,-160.5,3.2169399678148727
-69.5,-159.5,5.956307722629155
-69.5,-158.5,3.3214960453888818
-69.5,-157.5,-2.9892483720040577
-69.5,-156.5,3.332023534946604
-69.5,-155.5,
-69.5,-154.5,-0.7910875095175456
-69.5,-153.5,3.564892177246918
-69.5,-152.5,3.6000568968640065
-69.5,-151.5,-1.586383965488631
-69.5,-150.5,-0.41966021086574923
-69.5,-149.5,7.391325697973425
-69.5,-148.5,4.494349214030107
-69.5,-147.5,4.771403921803394
-69.5,-146.5,
-69.5,-145.5,-0.10824010034875453
-69.5,-144.5,5.429932680884168
-69.5,-143.5,0.36422076594911523
-69.5,-142.5,12.078881355855078
-69.5,-141.5,8.601617125432174
-69.5,-140.5,3.9765933944804495
-69.5,-139.5,7.788258196406598
-69.5,-138.5,2.1295480522318186
-69.5,-137.5,12.82112443953693
-69.5,-136.5,16.92023468382136
-69.5,-135.5,21.45053786291193
-69.5,-134.5,6.9360194836845945
-69.5,-133.5,21.464868173252455
-69.5,-132.5,20.41719317722454
-69.5,-131.5,5.884516650353223
-69.5,-130.5,18.870315553745755
-69.5,-129.5,6.936145955362232
-69.5,-128.5,5.099485048350779
-69.5,-127.5,1.44769651964205
-69.5,-126.5,5.200423727424594
-69.5,-125.5,4.090482993336414
-69.5,-124.5,
-69.5,-123.5,-0.1452973838101812
-69.5,-122.5,2.302844610966809
-69.5,-121.5,-1.9101278001670092
-69.5,-120.5,8.537811388849429
-69.5,-119.5,-2.7384938818812072
-69.5,-118.5,
-69.5,-117.5,-1.2106253263916074
-69.5,-116.5,2.089934387728942
-69.5,-115.5,1.3962012879473509
-69.5,-114.5,18.224115947936614
-69.5,-113.5,2.754710324470894
-69.5,-112.5,10.407937213509301
-69.5,-111.5,3.6551136226470557
-69.5,-110.5,-2.8120374958181795
-69.5,-109.5,1.0954657870641853
-69.5,-108.5,1.456323097071853
-69.5,-107.5,-4.194728318315901
-69.5,-106.5,-1.1292271183448666
-69.5,-105.5,-3.6245930630083443
-69.5,-104.5,-0.13924629095386365
-69.5,-103.5,2.3386235353758282
-69.5,-102.5,-1.9494815635371188
-69.5,-101.5,0.09338790655741747
-69.5,-100.5,-2.2146617742663093
-69.5,-99.5,-0.49299474559639656
-69.5,-98.5,
-69.5,-97.5,-0.8392088280650469
-69.5,-96.5,
-69.5,-95.5,-2.3977540940691036
-69.5,-94.5,3.940150735632283
-69.5,-93.5,
-69.5,-92.5,11.232991340836788
-69.5,-91.5,-2.8357767400752705
-69.5,-90.5,-2.0681639942399253
-69.5,-89.5,
-69.5,-88.5,2.9207794309695814
-69.5,-87.5,7.322346548030011
-69.5,-86.5,5.796241851250372
-69.5,-85.5,12.690956317940492
-69.5,-84.5,16.19343293887406
-69.5,-83.5,11.615658908878524
-69.5,-82.5,11.183907940763332
-69.5,-81.5,8.935173087655265
-69.5,-80.5,7.433575980650605
-69.5,-79.5,10.208371602343176
-69.5,-78.5,0.22633543837987702
-69.5,-77.5,2.454353897282525
-69.5,-76.5,
-69.5,-75.5,-2.816963779545249
-69.5,-74.5,-0.9357725583895142
-69.5,-73.5,-3.063294998411145
-69.5,-72.5,-7.343618329058035
-69.5,-69.5,-12.23283633945426
-69.5,-68.5,-12.414251611047089
-69.5,-67.5,-10.340569554390598
-69.5,-61.5,
-69.5,-60.5,3.631744670292573
-69.5,-59.5,-2.981915877173474
-69.5,-58.5,13.61886085588226
-69.5,-57.5,16.59056746881585
-69.5,-56.5,19.71670561767725
-69.5,-55.5,4.783626956839663
-69.5,-54.5,
-69.5,-53.5,13.124736901582487
-69.5,-52.5,-4.645556008369598
-69.5,-51.5,7.593450925853855
-69.5,-50.5,2.7875752451681386
-69.5,-49.5,2.662481673002807
-69.5,-48.5,7.961338084095946
-69.5,-47.5,4.755515570395643
-69.5,-46.5,-1.0038600644055826
-69.5,-45.5,0.22820953309750713
-69.5,-44.5,
-69.5,-43.5,8.684015499524403
-69.5,-42.5,-0.7597552363382309
-69.5,-41.5,0.6292148590439997
-69.5,-40.5,-16.190305903812327
-69.5,-39.5,-2.041724353529032
-69.5,-38.5,5.755171956337108
-69.5,-37.5,-1.3288174033127493
-69.5,-36.5,12.520116933519798
-69.5,-35.5,7.958387644475149
-69.5,-34.5,5.968593515398691
-69.5,-33.5,8.09266538167556
-69.5,-32.5,3.316812670028277
-69.5,-31.5,10.03011890124748
-69.5,-30.5,5.212651144853584
-69.5,-29.5,-0.17734844822460616
-69.5,-28.5,12.324226618851599
-69.5,-27.5,1.467426694861512
-69.5,-26.5,11.695827986938376
-69.5,-25.5,4.727411793084025
-69.5,-24.5,4.45214761790859
-69.5,-23.5,9.599751374236522
-69.5,-22.5,4.6937041950982845
-69.5,-21.5,3.735566797032938
-69.5,-20.5,8.582928106093739
-69.5,-19.5,7.60879361111388
-69.5,-18.5,2.8638224565984736
-69.5,-17.5,5.712613054282102
-69.5,-16.5,7.585293697778946
-69.5,-15.5,-6.259242221614497
-69.5,-14.5,-4.221187922939874
-69.5,-13.5,5.670527932013829
-69.5,-12.5,-7.273775072092049
-69.5,-11.5,-9.811716676021575
-69.5,-10.5,-9.999327286558312
-69.5,-9.5,-6.041503560803607
-69.5,-8.5,-8.446610800988072
-69.5,-7.5,2.1140727408755904
-69.5,-6.5,-0.23177039531674382
-69.5,-5.5,
-69.5,-4.5,4.560568792471997
-69.5,-3.5,14.897716953146
-69.5,-2.5,3.125592995711168
-69.5,-1.5,3.8443663827889836
-69.5,-0.5,8.555851979568038
-69.5,0.5,12.739461427565004
-69.5,1.5,13.740513134683257
-69.5,2.5,19.061032262909325
-69.5,3.5,8.376687464298168
-69.5,4.5,10.587226576044198
-69.5,5.5,-0.9514722869900218
-69.5,6.5,8.985875913721763
-69.5,7.5,6.995771105193249
-69.5,8.5,6.730559804519388
-69.5,9.5,7.519375005769096
-69.5,10.5,-3.460100453292325
-69.5,11.5,-8.640307123636296
-69.5,12.5,8.61914042303712
-69.5,13.5,15.556679502036658
-69.5,14.5,7.223083551114776
-69.5,15.5,9.859664126663723
-69.5,16.5,11.964329270762486
-69.5,17.5,21.63796729035491
-69.5,18.5,16.713209201417456
-69.5,19.5,7.154158684517178
-69.5,20.5,16.221418716543784
-69.5,21.5,15.489543603712828
-69.5,22.5,5.969661284093965
-69.5,23.5,11.04629921861459
-69.5,24.5,3.4895685136778525
-69.5,25.5,-3.692790662137458
-69.5,26.5,-3.810803160882884
-69.5,27.5,2.8902364728593017
-69.5,28.5,1.2293442801856678
-69.5,29.5,7.093960712080607
-69.5,30.5,8.948163108530395
-69.5,36.5,-4.516961659958971
-69.5,37.5,-4.187641383851808
-69.5,38.5,-11.038014546094907
-69.5,39.5,-8.565239861475042
-69.5,74.5,-12.447817309180195
-69.5,75.5,-13.317451253724368
-69.5,76.5,-15.376426804355361
-69.5,157.5,-1.0665274193394705
-69.5,158.5,
-69.5,159.5,-28.56016796866748
-69.5,160.5,5.935477728301084
-69.5,161.5,1.40286409822426
-69.5,162.5,-14.008475389787542
-69.5,163.5,3.129328194730811
-69.5,164.5,1.7379609200024317
-69.5,165.5,10.312350144556031
-69.5,166.5,6.533287581236305
-69.5,167.5,2.6570622975358766
-69.5,168.5,3.460870990783242
-69.5,169.5,
-69.5,170.5,-2.1249633970647857
-69.5,171.5,1.1949995448963673
-69.5,172.5,
-69.5,173.5,-5.362923244913137
-69.5,174.5,4.69722346547707
-69.5,175.5,8.519893356199265
-69.5,176.5,1.4199164854331716
-69.5,177.5,6.044258154357239
-69.5,178.5,-2.9287498245475643
-69.5,179.5,-23.115664105553535
-68.5,-179.5,-1.1025136241662867
-68.5,-178.5,4.327924342771963
-68.5,-177.5,-18.275611132611644
-68.5,-176.5,-1.0861549462228783
-68.5,-175.5,4.01922999714821
-68.5,-174.5,17.692478583813653
-68.5,-173.5,-0.627160080870059
-68.5,-172.5,-1.0863569479672153
-68.5,-171.5,-2.274742367328498
-68.5,-170.5,8.491808132040568
-68.5,-169.5,-0.5093595625827518
-68.5,-168.5,6.429905916194452
-68.5,-167.5,4.2520514853371685
-68.5,-166.5,1.7197588178847454
-68.5,-165.5,4.861525663398698
-68.5,-164.5,0.29736462990846135
-68.5,-163.5,2.1240740611066
-68.5,-162.5,12.738426325601633
-68.5,-161.5,8.019666461432488
-68.5,-160.5,3.0057388471952162
-68.5,-159.5,4.577292506077054
-68.5,-158.5,6.961196039865225
-68.5,-157.5,1.7747338363606389
-68.5,-156.5,8.373168801080048
-68.5,-155.5,3.0049206660394283
-68.5,-154.5,3.691373676948941
-68.5,-153.5,-1.0570733336014264
-68.5,-152.5,5.484735835349386
-68.5,-151.5,6.097155761283265
-68.5,-150.5,9.683097115138656
-68.5,-149.5,4.733523553737319
-68.5,-148.5,2.483356081711225
-68.5,-147.5,3.6646217765761513
-68.5,-146.5,8.201438496521593
-68.5,-145.5,6.287478049504719
-68.5,-144.5,9.810858903774513
-68.5,-143.5,5.409515544862856
-68.5,-142.5,9.807997638462972
-68.5,-141.5,19.41766986759851
-68.5,-140.5,20.610377517238167
-68.5,-139.5,10.252576037472187
-68.5,-138.5,8.179174835847896
-68.5,-137.5,17.96784577652594
-68.5,-136.5,17.42863397139373
-68.5,-135.5,2.23910634289183
-68.5,-134.5,4.735757178385226
-68.5,-133.5,14.774786052010528
-68.5,-132.5,14.213960896976078
-68.5,-131.5,
-68.5,-130.5,14.15894885334002
-68.5,-129.5,20.988030982766517
-68.5,-128.5,0.742580372543804
-68.5,-127.5,4.209679024473019
-68.5,-126.5,12.236936561867294
-68.5,-125.5,12.690857016093624
-68.5,-124.5,0.36666183379315953
-68.5,-123.5,7.98414727621771
-68.5,-122.5,-3.5419046499253053
-68.5,-121.5,8.420312209013076
-68.5,-120.5,
-68.5,-119.5,15.293740818656042
-68.5,-118.5,10.196261761756912
-68.5,-117.5,8.402550898716571
-68.5,-116.5,11.280210893292743
-68.5,-115.5,7.120043238695411
-68.5,-114.5,12.38724432443092
-68.5,-113.5,5.282213857308856
-68.5,-112.5,12.208625807960786
-68.5,-111.5,6.991044752205783
-68.5,-110.5,10.863263457179626
-68.5,-109.5,8.961131463553745
-68.5,-108.5,11.817114453327408
-68.5,-107.5,8.987184652592644
-68.5,-106.5,9.203781130951695
-68.5,-105.5,
-68.5,-104.5,8.287918052178847
-68.5,-103.5,
-68.5,-102.5,13.126655644815582
-68.5,-101.5,10.008425381601057
-68.5,-100.5,8.708122275806748
-68.5,-99.5,7.037079528505737
-68.5,-98.5,15.779671071192325
-68.5,-97.5,16.782073406893318
-68.5,-96.5,10.822502625368518
-68.5,-95.5,4.734211591663566
-68.5,-94.5,9.80017640377367
-68.5,-93.5,11.452509223012719
-68.5,-92.5,10.784114528773316
-68.5,-91.5,9.954905479243394
-68.5,-90.5,4.069154618860735
-68.5,-89.5,7.693325253421367
-68.5,-88.5,0.45141113074451233
-68.5,-87.5,3.381580270389545
-68.5,-86.5,7.2736099013477995
-68.5,-85.5,9.634985896412463
-68.5,-84.5,6.694694872330335
-68.5,-83.5,-4.460597229235751
-68.5,-82.5,5.437400628160585
-68.5,-81.5,6.775674801060462
-68.5,-80.5,5.149325117036643
-68.5,-79.5,0.5857761997158679
-68.5,-78.5,2.3527517593948826
-68.5,-77.5,5.425549675553907
-68.5,-76.5,4.895004550660856
-68.5,-75.5,-1.6338911985979117
-68.5,-74.5,1.7745029925642974
-68.5,-73.5,-2.4691363003125613
-68.5,-72.5,-11.332879284707312
-68.5,-71.5,-14.365276062740186
-68.5,-70.5,-26.849630799166963
-68.5,-69.5,-20.019730698122494
-68.5,-68.5,-13.74588462266216
-68.5,-67.5,2.0589497267256895
-68.5,-60.5,-1.9744196859426921
-68.5,-59.5,-0.4051182161441442
-68.5,-58.5,-1.3479831623811869
-68.5,-57.5,10.813670290518893
-68.5,-56.5,2.370468403469758
-68.5,-55.5,-4.467549747499499
-68.5,-54.5,-6.399010306263542
-68.5,-53.5,-0.157858774784021
-68.5,-52.5,6.486432768486134
-68.5,-51.5,
-68.5,-50.5,-3.37747059932825
-68.5,-49.5,13.380196301128498
-68.5,-48.5,5.924020905080513
-68.5,-47.5,4.4580201860888415
-68.5,-46.5,6.2262660453645875
-68.5,-45.5,5.702738842119052
-68.5,-44.5,5.620441039444615
-68.5,-43.5,6.952649216664643
-68.5,-42.5,5.9564788432492435
-68.5,-41.5,3.6131792593650114
-68.5,-40.5,5.30793225013722
-68.5,-39.5,2.0993786200140274
-68.5,-38.5,7.80495469344762
-68.5,-37.5,7.614397429360105
-68.5,-36.5,3.642692709543738
-68.5,-35.5,3.6577974795584414
-68.5,-34.5,5.5813820688859686
-68.5,-33.5,9.797251572963873
-68.5,-32.5,-1.820911787723709
-68.5,-31.5,6.701692170694997
-68.5,-30.5,-5.57992271539411
-68.5,-29.5,15.15861576309181
-68.5,-28.5,8.764815443474408
-68.5,-27.5,7.598400722767551
-68.5,-26.5,
-68.5,-25.5,7.938558032140193
-68.5,-24.5,7.04275364422298
-68.5,-23.5,22.116518004464822
-68.5,-22.5,11.724520591196011
-68.5,-21.5,12.01811160566767
-68.5,-20.5,6.880444765274147
-68.5,-19.5,10.850052760730836
-68.5,-18.5,1.1803342974321538
-68.5,-17.5,2.867082048452499
-68.5,-16.5,6.048072491603092
-68.5,-15.5,
-68.5,-14.5,
-68.5,-13.5,0.9214050961343077
-68.5,-12.5,-14.240850571256628
-68.5,-11.5,-7.000450533616858
-68.5,-10.5,-3.5296949965488267
-68.5,-9.5,-6.152630700305916
-68.5,-8.5,
-68.5,-7.5,1.1196130748757054
-68.5,-6.5,2.35547315460993
-68.5,-5.5,0.8702224049920968
-68.5,-4.5,2.3568926689104153
-68.5,-3.5,2.268107610095372
-68.5,-2.5,5.775030595778831
-68.5,-1.5,3.8165542022493595
-68.5,-0.5,1.3579169027611329
-68.5,0.5,0.8777371924687012
-68.5,1.5,0.8830747598100661
-68.5,2.5,0.5752901544811584
-68.5,3.5,3.412217894916644
-68.5,4.5,-2.774834971659737
-68.5,5.5,1.957743053709371
-68.5,6.5,-1.4464565821529547
-68.5,7.5,0.6358800900031243
-68.5,8.5,-0.9848863306283775
-68.5,9.5,-1.497574008614568
-68.5,10.5,5.148525417068836
-68.5,11.5,0.7947147086789208
-68.5,12.5,4.408885482580741
-68.5,13.5,8.850544347270388
-68.5,14.5,12.08279631992103
-68.5,15.5,3.157322653489228
-68.5,16.5,10.910033163269592
-68.5,17.5,5.96571423561398
-68.5,18.5,7.760148157912157
-68.5,19.5,3.1744721607291595
-68.5,20.5,1.6157603955725168
-68.5,21.5,7.986064035307189
-68.5,22.5,-1.3478244020701933
-68.5,23.5,26.534018386700065
-68.5,24.5,-0.4167450337035472
-68.5,25.5,2.6705966588307053
-68.5,26.5,6.781608398969393
-68.5,27.5,10.58760453368966
-68.5,28.5,17.737482721443076
-68.5,29.5,0.803331017508544
-68.5,30.5,-7.683378256136018
-68.5,31.5,8.415554219476967
-68.5,32.5,12.834438288944375
-68.5,33.5,0.36018749563257657
-68.5,34.5,6.327510270329071
-68.5,35.5,10.618502351667622
-68.5,36.5,-1.1381707483263845
-68.5,37.5,-1.723538352397183
-68.5,38.5,7.38842753438427
-68.5,39.5,7.477737605628928
-68.5,40.5,9.77581524909976
-68.5,41.5,-1.9464614246463725
-68.5,42.5,1.3167549558373786
-68.5,70.5,-11.340642899578818
-68.5,71.5,1.5284865589820784
-68.5,72.5,4.565012030808752
-68.5,73.5,3.089840623360999
-68.5,74.5,4.143823599554039
-68.5,75.5,2.4363463305838406
-68.5,76.5,2.9208966466521478
-68.5,77.5,-7.9701477945746415
-68.5,78.5,-10.273459933964778
-68.5,79.5,-3.8031766007999916
-68.5,147.5,-6.244481393512093
-68.5,148.5,-13.312574422811712
-68.5,149.5,-21.206349968475138
-68.5,150.5,-0.6149695909291637
-68.5,151.5,-8.768633311138528
-68.5,152.5,-12.477445329771504
-68.5,153.5,-12.149931252168527
-68.5,154.5,4.682117947310288
-68.5,155.5,1.6522163486235595
-68.5,156.5,-10.462935715200805
-68.5,157.5,
